ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
631718752,Audio,European Starling,Sturnus vulgaris,,Mehmet Ölmez,2025-03-02,2025,3,2,851,Türkiye,TR-38,Kayseri,,Koramaz Vadisi,38.8135295,35.7158232,"",,Unspecified,"","",,,,,,,S216200723,"",,,,,Sturnus vulgaris,eursta,Species,27571,,3.00,2,,,
631693946,Audio,European Starling,Sturnus vulgaris,,Isabelle Reddy,2025-02-16,2025,2,16,1313,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline--Arrowhead Marsh,37.7421628,-122.2112274,"",,Unspecified,"","",,,,,,,S213933707,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631691675,Audio,European Starling,Sturnus vulgaris,,Alexander R,2025-03-05,2025,3,5,1253,Canada,CA-ON-VI,Ontario,Kawartha Lakes,Lindsay Landfill,44.3907090,-78.7349582,"",,Unspecified,"","",,,,,,,S216818105,"",,,,Estimated. About 70 were in trees along the edge of the landfill being very noisy (including meadowlark and house sparrow impressions alongside usual starling squeaks). I counted about 90 more over the landfill at one time. I know the true number here is larger.,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631687091,Audio,European Starling,Sturnus vulgaris,,Parker Eidle,2025-03-05,2025,3,5,1521,United States,US-PA-075,Pennsylvania,Lebanon,Work,40.3054670,-76.4246680,"",,Unspecified,"","",,,,,,,S216813757,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631662795,Audio,European Starling,Sturnus vulgaris,,Roberto Lupi,2025-03-02,2025,3,2,1040,Italy,IT-21,Piemonte,,zona ponte SS33,45.9394037,8.4883564,"",,Unspecified,"","",,,,,,,S216732911,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631635289,Audio,European Starling,Sturnus vulgaris,"Zenaida macroura -- Mourning Dove; Turdus migratorius -- American Robin",Liam Muir,2025-03-04,2025,3,4,1659,United States,US-PA-129,Pennsylvania,Westmoreland,Home,40.2991970,-79.6862840,Adult Male – 1,Song,Unspecified,"","",,,,,,,S216654169,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,"",,
631598977,Audio,European Starling,Sturnus vulgaris,,Dana Siefer,2025-03-03,2025,3,3,0,United States,US-IA-021,Iowa,Buena Vista,StormyD BirdWeather PUC #11101,42.6436223,-95.2145645,"",,Unspecified,"","",,,,,,,S216531346,"",,,,,Sturnus vulgaris,eursta,Species,27571,,4.00,1,,,
631579494,Audio,European Starling,Sturnus vulgaris,,David Darrell-Lambert,2023-09-01,2023,9,1,654,Sweden,SE-N,Hallands län [SE-13],,Lerjan,57.0362781,12.3012114,"",,Unspecified,"","",,,,,,,S148665589,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631579493,Audio,European Starling,Sturnus vulgaris,,David Darrell-Lambert,2023-09-01,2023,9,1,654,Sweden,SE-N,Hallands län [SE-13],,Lerjan,57.0362781,12.3012114,"",,Unspecified,"","",,,,,,,S148665589,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631579492,Audio,European Starling,Sturnus vulgaris,,David Darrell-Lambert,2023-09-01,2023,9,1,654,Sweden,SE-N,Hallands län [SE-13],,Lerjan,57.0362781,12.3012114,"",,Unspecified,"","",,,,,,,S148665589,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631575914,Audio,European Starling,Sturnus vulgaris,,Jules-Alex Banville,2025-02-23,2025,2,23,919,Canada,CA-QC-MT,Quebec,La Matanie,"Grand-Détour, Matane",48.8035285,-67.5365356,"",,Unspecified,"","",,,,,,,S215020574,"",,,,,Sturnus vulgaris,eursta,Species,27571,,3.00,1,,,
631568984,Audio,European Starling,Sturnus vulgaris,,Eric Castro,2025-02-04,2025,2,4,1126,United States,US-AK-020,Alaska,Anchorage Municipality,The Lakefront Hotel,61.1773470,-149.9425580,"",,Unspecified,"","",,,,,,,S211988935,"",,,,I feel that these starlings duped me into believing there might be Ruby-crowed kinglets and a brown creeper in a hotel parking lot. The Merlin recording captured a starling imitating both the kinglet and creeper!,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631552181,Audio,European Starling,Sturnus vulgaris,,Pantea Golzari,2025-03-03,2025,3,3,700,Iran,IR-19,Gilan,,Anzali Lagoon--IBA IR0040--Khazar Villa Town & Pier--شهرک و اسکله خزر ویلا--مرداب انزلی,37.4791493,49.3730521,"",,Unspecified,"","",,,,,,,S216376636,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631552180,Audio,European Starling,Sturnus vulgaris,,Pantea Golzari,2025-03-03,2025,3,3,700,Iran,IR-19,Gilan,,Anzali Lagoon--IBA IR0040--Khazar Villa Town & Pier--شهرک و اسکله خزر ویلا--مرداب انزلی,37.4791493,49.3730521,"",,Unspecified,"","",,,,,,,S216376636,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631552179,Audio,European Starling,Sturnus vulgaris,,Pantea Golzari,2025-03-03,2025,3,3,700,Iran,IR-19,Gilan,,Anzali Lagoon--IBA IR0040--Khazar Villa Town & Pier--شهرک و اسکله خزر ویلا--مرداب انزلی,37.4791493,49.3730521,"",,Unspecified,"","",,,,,,,S216376636,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631519050,Audio,European Starling,Sturnus vulgaris,,Lazar Smiljkovic,2025-03-02,2025,3,2,1642,Serbia,RS-00,Beograd,,Deponija Progar--Lunjište,44.7415875,20.1787061,"",,Unspecified,"","",,,,,,,S216265339,"",,,,Bez preterivanja ogromna jata skupili se na drvetu izgleda kao da je drvo olistalo a zapravo su sve cvorci,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631519049,Audio,European Starling,Sturnus vulgaris,,Lazar Smiljkovic,2025-03-02,2025,3,2,1642,Serbia,RS-00,Beograd,,Deponija Progar--Lunjište,44.7415875,20.1787061,"",,Unspecified,"","",,,,,,,S216265339,"",,,,Bez preterivanja ogromna jata skupili se na drvetu izgleda kao da je drvo olistalo a zapravo su sve cvorci,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631491674,Audio,European Starling,Sturnus vulgaris,,Pantea Golzari,2025-03-02,2025,3,2,700,Iran,IR-19,Gilan,,Anzali Lagoon--IBA IR0040--Khazar Villa Town & Pier--شهرک و اسکله خزر ویلا--مرداب انزلی,37.4791493,49.3730521,"",,Unspecified,"","",,,,,,,S216156680,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631418863,Audio,European Starling,Sturnus vulgaris,,Richard Fleming,2025-02-28,2025,2,28,1348,United States,US-NY-047,New York,Kings,Calvert Vaux Park (Dreier-Offerman Park),40.5848762,-73.9945752,"",,Unspecified,"","",,,,,,,S215914596,"",,,,,Sturnus vulgaris,eursta,Species,27571,,3.00,1,,,
631409780,Audio,European Starling,Sturnus vulgaris,,Casella Sylvie,2025-02-28,2025,2,28,1402,France,FR-BFC-25,Bourgogne-Franche-Comté,Doubs,"25220, Amagney FR-Bourgogne-Franche-Comté (47.3075,6.1619)",47.3074630,6.1618770,"",,Unspecified,"","",,,,,,,S215848390,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631388621,Audio,European Starling,Sturnus vulgaris,,Pantea Golzari,2025-02-28,2025,2,28,720,Iran,IR-19,Gilan,,Anzali Lagoon--IBA IR0040--Khazar Villa Town & Pier--شهرک و اسکله خزر ویلا--مرداب انزلی,37.4791493,49.3730521,"",,Unspecified,"","",,,,,,,S215779673,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631388620,Audio,European Starling,Sturnus vulgaris,,Pantea Golzari,2025-02-28,2025,2,28,720,Iran,IR-19,Gilan,,Anzali Lagoon--IBA IR0040--Khazar Villa Town & Pier--شهرک و اسکله خزر ویلا--مرداب انزلی,37.4791493,49.3730521,"",,Unspecified,"","",,,,,,,S215779673,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631376477,Audio,European Starling,Sturnus vulgaris,,Amanda Guercio,2025-02-24,2025,2,24,1700,United States,US-DC-001,District of Columbia,District of Columbia,The White House,38.8975294,-77.0364976,"",,Unspecified,"","",,,,,,,S215300991,"",,,,"Spectacular! Best estimate based on experience with counting large rafts of aythya ducks back home - total # updated based on reaching a count of ~13 000 birds from a single photo (counting in blocks of 100), which did not include all birds present. All down to roost by 6:25.",Sturnus vulgaris,eursta,Species,27571,,4.00,1,,,
631371414,Audio,European Starling,Sturnus vulgaris,,Kevin Gong,2025-02-27,2025,2,27,1648,United States,US-PA-017,Pennsylvania,Bucks,George School (Langhorne NE),40.2121832,-74.9352085,"",,Unspecified,"","",,,,,,,S215743001,"",,,,"recorded flock on 40.21198646271647, -74.93447863955599 tree",Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631344901,Audio,European Starling,Sturnus vulgaris,,Alex Pereschuk,2025-02-26,2025,2,26,828,Canada,CA-ON-SC,Ontario,Simcoe,Sandy Hollow Landfill,44.3837690,-79.7369800,"",,Unspecified,"","",,,,,,,S215550257,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631343256,Audio,European Starling,Sturnus vulgaris,,Pantea Golzari,2025-02-27,2025,2,27,710,Iran,IR-19,Gilan,,Anzali Lagoon--IBA IR0040--Khazar Villa Town & Pier--شهرک و اسکله خزر ویلا--مرداب انزلی,37.4791493,49.3730521,"",,Unspecified,"","",,,,,,,S215626719,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631320669,Audio,European Starling,Sturnus vulgaris,,Clayton Borzini 🦅,2025-02-26,2025,2,26,1202,United States,US-CA-041,California,Marin,"MyOwn (38.007, -122.641)",38.0074755,-122.6412003,"",,Unspecified,"","",,,,,,,S215576852,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631320223,Audio,European Starling,Sturnus vulgaris,,David Riegert,2025-02-23,2025,2,23,812,Switzerland,CH-SG,Sankt Gallen,,"3132 Schwantlen, Wattwil, Sankt Gallen, CH (47.303, 9.114)",47.3033063,9.1140255,"",,Unspecified,"","",,,,,,,S214958289,"",,,,Siting on a telephone wire. Moving with eachother and calling to each other,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631317732,Audio,European Starling,Sturnus vulgaris,Zonotrichia albicollis -- White-throated Sparrow,Nolan Kerr,2024-12-23,2024,12,23,1130,United States,US-MN-137,Minnesota,St. Louis,Duluth--Canal Park,46.7798700,-92.0910900,Unknown – 6,Song,Not Used,"","",,,,,,,S206326534,"",,,,,Sturnus vulgaris,eursta,Species,27571,,2.00,1,"",,
631317612,Audio,European Starling,Sturnus vulgaris,Passer domesticus -- House Sparrow,Muammer Ülker,2025-02-26,2025,2,26,1907,Türkiye,TR-20,Denizli,,Çaybaşı Camii,37.7734732,29.0846046,"",,Unspecified,"","",,,,,,,S215537937,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631312081,Audio,European Starling,Sturnus vulgaris,Grus grus -- Common Crane,Mehmet Koşar,2025-02-26,2025,2,26,938,Türkiye,TR-38,Kayseri,,ÖKA Sultansazlığı--Sultansazlığı MP,38.2487427,35.2015988,"",,Unspecified,"","",,,,,,,S215479610,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631296152,Audio,European Starling,Sturnus vulgaris,,Pantea Golzari,2025-02-26,2025,2,26,720,Iran,IR-19,Gilan,,Anzali Lagoon--IBA IR0040--Khazar Villa Town & Pier--شهرک و اسکله خزر ویلا--مرداب انزلی,37.4791493,49.3730521,"",,Unspecified,"","",,,,,,,S215469771,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631296151,Audio,European Starling,Sturnus vulgaris,,Pantea Golzari,2025-02-26,2025,2,26,720,Iran,IR-19,Gilan,,Anzali Lagoon--IBA IR0040--Khazar Villa Town & Pier--شهرک و اسکله خزر ویلا--مرداب انزلی,37.4791493,49.3730521,"",,Unspecified,"","",,,,,,,S215469771,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631296150,Audio,European Starling,Sturnus vulgaris,,Pantea Golzari,2025-02-26,2025,2,26,720,Iran,IR-19,Gilan,,Anzali Lagoon--IBA IR0040--Khazar Villa Town & Pier--شهرک و اسکله خزر ویلا--مرداب انزلی,37.4791493,49.3730521,"",,Unspecified,"","",,,,,,,S215469771,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631295119,Audio,European Starling,Sturnus vulgaris,,Shaheen Shalchi,2025-02-25,2025,2,25,1709,Iran,IR-19,Gilan,,Lakanshahr لاکانشهر,37.2102511,49.5947588,"",,Unspecified,"","",,,,,,,S215357021,"",,,,,Sturnus vulgaris,eursta,Species,27571,,2.00,1,,,
631274530,Audio,European Starling,Sturnus vulgaris,,Zachary Spatz,2025-02-24,2025,2,24,1554,United States,US-PA-011,Pennsylvania,Berks,Work,40.3031087,-75.9651587,"",,Unspecified,"","",,,,,,,S215288323,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631265259,Audio,European Starling,Sturnus vulgaris,Dryobates villosus -- Hairy Woodpecker,Carey Purdon,2025-02-25,2025,2,25,815,Canada,CA-ON-RE,Ontario,Renfrew,"401 Island View Drive, Golden Lake, Ontario, CA (45.579, -77.274)",45.5794033,-77.2739983,Adult – 5,"Call; Song",Not Used,"","",,,Wavepad app. 32-bit Float,Android Samsung Galaxy S21. phone,Audacity: Normalized to -3 DB. ,,S215382287,"",,,5 EUST were recorded as they perched on a farm house aerial. HAWO at 10.4 seconds in the back ground.,EUST were heard and observed as they perched on an aerial of a farm house.,Sturnus vulgaris,eursta,Species,27571,,3.00,1,"",,
631251136,Audio,European Starling,Sturnus vulgaris,,Wualfredo Avila Chancellor,2025-01-02,2025,1,2,710,Mexico,MX-SIN-007,Sinaloa,Culiacán,Lago de las Urracas,24.8407762,-107.3548335,Adult – 1,Call,Unspecified,"","",,,,,,,S215314359,"",,,,,Sturnus vulgaris,eursta,Species,27571,,2.00,2,"",,
631212287,Audio,European Starling,Sturnus vulgaris,,Ava Pilon,2025-02-24,2025,2,24,757,United States,US-ME-019,Maine,Penobscot,Webster Park,44.8864928,-68.6681872,"",,Unspecified,"","",,,,,,,S215201385,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631205637,Audio,European Starling,Sturnus vulgaris,,Casella Sylvie,2025-02-23,2025,2,23,1424,France,FR-BFC-25,Bourgogne-Franche-Comté,Doubs,"8–10 Rue des Quillery, Amagney FR-Bourgogne-Franche-Comté (47.3088,6.1696)",47.3087610,6.1696270,"",,Unspecified,"","",,,,,,,S215170001,"",,,,au sol dans un pré à chevaux,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631177288,Audio,European Starling,Sturnus vulgaris,,"Sherman O'Brien",2025-02-23,2025,2,23,700,United States,US-ME-021,Maine,Piscataquis,Brownville,45.3289456,-69.0443246,"",,Unspecified,"","",,,,,,,S215117444,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631170639,Audio,European Starling,Sturnus vulgaris,,Marni Tartack,2025-02-22,2025,2,22,714,United States,US-FL-086,Florida,Miami-Dade,Miller Drive Roost (Brewer Park),25.7178837,-80.2961969,"",,Unspecified,"","",,,,,,,S214796535,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631164579,Audio,European Starling,Sturnus vulgaris,,Bruce Rideout,2025-02-23,2025,2,23,615,United States,US-CA-073,California,San Diego,Mission Trails Regional Park--northeast (gate 9 river crossing),32.8412790,-117.0378969,Unknown – 6,Call,Not Used,"","",,,Zoom F3,Sennheiser MKH 20,Telinga 22 inch parabola,,S215050304,"",,,,,Sturnus vulgaris,eursta,Species,27571,,4.00,1,"",,
631160135,Audio,European Starling,Sturnus vulgaris,,Lennart Eschen-Lippold,2025-02-22,2025,2,22,1324,Germany,DE-ST-SK,Sachsen-Anhalt,Saalekreis,Geflügelmastanlagen Oppin,51.5497406,11.9994885,"",,Unspecified,"","",,,,,,,S215062503,"",,,,"=18 ind.  - 13:34 - <a href=""http://maps.google.com?q=51.551746,11.997886&t=k"">51.551746, 11.997886</a> - <a href=""https://www.ornitho.de/index.php?m_id=54&id=98126893"">ornitho.de</a><br/>=31 ind.  - 13:36 - <a href=""http://maps.google.com?q=51.550305,11.997199&t=k"">51.550305, 11.997199</a> - <a href=""https://www.ornitho.de/index.php?m_id=54&id=98126894"">ornitho.de</a><br/>>30 ind.  - 13:39 - <a href=""http://maps.google.com?q=51.546942,11.999989&t=k"">51.546942, 11.999989</a> - <a href=""https://www.ornitho.de/index.php?m_id=54&id=98126896"">ornitho.de</a>",Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631154198,Audio,European Starling,Sturnus vulgaris,,Marie Giroux,2025-02-23,2025,2,23,745,Canada,CA-QC-QU,Quebec,Québec,Parc Belle-Eau,46.8239564,-71.4430853,"",,Unspecified,"","",,,,,,,S215036135,"",,,,,Sturnus vulgaris,eursta,Species,27571,,3.00,1,,,
631142514,Audio,European Starling,Sturnus vulgaris,Dendrocopos major -- Great Spotted Woodpecker,Anonymous,2025-02-23,2025,2,23,730,France,FR-OCC-31,Occitanie,Haute-Garonne,"Parc du confluent Zone Sud, Portet-sur-Garonne, Occitanie, FR",43.5196833,1.4141914,"","",Not Used,"","",,,Zoom H5n,,Teliga parabole,,S214964995,"",,,,,Sturnus vulgaris,eursta,Species,27571,,3.00,2,"",,
631138058,Audio,European Starling,Sturnus vulgaris,,Ralph Erickson,2025-02-23,2025,2,23,1205,New Zealand,NZ-STL-073,Southland,Southland District,Lumsden,-45.7402106,168.4408347,"",,Unspecified,"","",,,,,,,S214949646,"",,,,,Sturnus vulgaris,eursta,Species,27571,,1.00,1,,,
631129652,Audio,European Starling,Sturnus vulgaris,,Lee Juszak,2025-02-22,2025,2,22,1537,United States,US-CO-069,Colorado,Larimer,Poudre River at I-25,40.5317541,-104.9942775,"",,Unspecified,"","",,,,,,,S214930263,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
631105796,Audio,European Starling,Sturnus vulgaris,"Bombycilla cedrorum -- Cedar Waxwing; Turdus migratorius -- American Robin; Cyanocitta cristata -- Blue Jay; Corvus brachyrhynchos -- American Crow; Cardinalis cardinalis -- Northern Cardinal; Streptopelia decaocto -- Eurasian Collared-Dove; Melanerpes carolinus -- Red-bellied Woodpecker",Khloe Campbell,2025-02-12,2025,2,12,957,United States,US-OK-023,Oklahoma,Choctaw,"74523, Antlers US-OK 34.12534, -95.64327",34.1253420,-95.6432720,"","Call; Song",Unspecified,"","",,, iPad (10th generation), None, None,,S212985892,"",,,"",,Sturnus vulgaris,eursta,Species,27571,,3.00,1,"",,
631057451,Audio,European Starling,Sturnus vulgaris,,Zdenek Valeš,2025-02-21,2025,2,21,901,Czech Republic,CZ-ST,Středočeský kraj,,"Na Vrážce, Řevnice",49.9076437,14.2191423,"",,Unspecified,"","",,,,,,,S214634540,"",,,,,Sturnus vulgaris,eursta,Species,27571,,1.00,1,,,
630968950,Audio,European Starling,Sturnus vulgaris,Columba palumbus [palumbus Group] -- Common Wood-Pigeon (White-necked),Jérémy Calvo,2025-02-19,2025,2,19,915,France,FR-ARA-74,Auvergne-Rhône-Alpes,Haute-Savoie,"Étang de Crosagny, Saint-Félix",45.8103232,5.9619659,Adult – 10,"Call; Song",Not Used,"","",,,,,,,S214365451,"",,,,,Sturnus vulgaris,eursta,Species,27571,,3.67,3,"",,
630967676,Audio,European Starling,Sturnus vulgaris,,Jérémy Calvo,2025-02-19,2025,2,19,1752,France,FR-ARA-74,Auvergne-Rhône-Alpes,Haute-Savoie,"La Côte, Saint-Jorioz (PNR du Massif des Bauges)",45.8311540,6.1463852,Unknown – 20,Call,Not Used,"","",,,,,,,S214440262,"",,,,,Sturnus vulgaris,eursta,Species,27571,,5.00,2,"",,
630955234,Audio,European Starling,Sturnus vulgaris,,Anonymous,2025-02-16,2025,2,16,1420,United States,US-PA-095,Pennsylvania,Northampton,Pine St & S Warren St,40.6898242,-75.2234148,"",,Unspecified,"","",,,,,,,S214394209,"",,,,"The Merlin app recognized the sounds from this species, but I didn't get a photograph.  It was among the other birds of which I was photographing.",Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
630947912,Audio,European Starling,Sturnus vulgaris,,Pantea Golzari,2025-02-19,2025,2,19,655,Iran,IR-19,Gilan,,Anzali Lagoon--IBA IR0040--Khazar Villa Town & Pier--شهرک و اسکله خزر ویلا--مرداب انزلی,37.4791493,49.3730521,"",,Unspecified,"","",,,,,,,S214353133,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
630918070,Audio,European Starling,Sturnus vulgaris,,Don Witter,2025-02-18,2025,2,18,1006,United States,US-AZ-013,Arizona,Maricopa,Phoenix Zoo,33.4516913,-111.9480357,"",,Unspecified,"","",,,,,,,S214295780,"",,,,Estimate.,Sturnus vulgaris,eursta,Species,27571,,1.00,1,,,
630860558,Audio,European Starling,Sturnus vulgaris,,Filipe Leitão,2024-10-21,2024,10,21,856,Germany,DE-BW-HD1,Baden-Württemberg,Heidelberg (Stadtkreis),"Handschuhsheimer Feld, Heidelberg",49.4252975,8.6658156,Juvenile – 1,Song,Unspecified,"","",,,,,,,S199716114,"",,,,,Sturnus vulgaris,eursta,Species,27571,,3.00,1,"",,
630808548,Audio,European Starling,Sturnus vulgaris,,Marni Tartack,2025-02-15,2025,2,15,724,United States,US-FL-095,Florida,Orange,Orlando Wetlands Park,28.5700783,-80.9963373,"",,Unspecified,"","",,,,,,,S213445886,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
630775609,Audio,European Starling,Sturnus vulgaris,,Roberto Lupi,2025-02-13,2025,2,13,1340,Switzerland,CH-TI,Ticino,,Debarcadero Tenero,46.1738500,8.8434470,"",,Unspecified,"","",,,,,,,S213735357,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
630775608,Audio,European Starling,Sturnus vulgaris,,Roberto Lupi,2025-02-13,2025,2,13,1340,Switzerland,CH-TI,Ticino,,Debarcadero Tenero,46.1738500,8.8434470,"",,Unspecified,"","",,,,,,,S213735357,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
630770021,Audio,European Starling,Sturnus vulgaris,,Enes Kasapoğlu,2025-02-15,2025,2,15,1523,Türkiye,TR-42,Konya,,Ulumuhsine,37.9150805,32.2413284,"",Song,Not Used,"","",,,Iphone 13,BOYA BM-2040,,,S213414876,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,"",,
630713898,Audio,European Starling,Sturnus vulgaris,"Turdus migratorius -- American Robin; Quiscalus quiscula -- Common Grackle",Scott Schwenk,2024-02-27,2024,2,27,1722,United States,US-VA-013,Virginia,Arlington,Barcroft Park,38.8475374,-77.1016484,"",,Unspecified,"","",,,,,,,S163136072,"",,,,,Sturnus vulgaris,eursta,Species,27571,,2.00,1,,,
630712566,Audio,European Starling,Sturnus vulgaris,,Kimberly Perrye,2025-02-15,2025,2,15,755,United States,US-FL-001,Florida,Alachua,Smith Songbird Sanctuary (Southern Exposure Bird Bath),29.6680960,-82.4219940,"",,Unspecified,"","",,,,,,,S213415922,"",,,"European Starling identified @ 2:05.8, 2:52.0, & 3:17.0 in the audio file. ","Heard and identified by Merlin audio but need an Expert to confirm.  See audio file @ 2:05.8, 2:52.0, & 3:17.0.",Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
630664520,Audio,European Starling,Sturnus vulgaris,,Anonymous,2025-02-14,2025,2,14,1330,France,FR-PDL-53,Pays de la Loire,Mayenne,"43 Chemin de Vaufleury, Laval FR-Pays de la Loire 48.08826, -0.76811",48.0882560,-0.7681150,"",Song,Not Used,"","",,,,,,,S213194415,"",,,,,Sturnus vulgaris,eursta,Species,27571,,2.00,1,"",,
630571328,Audio,European Starling,Sturnus vulgaris,,Pantea Golzari,2025-02-12,2025,2,12,712,Iran,IR-19,Gilan,,Anzali Lagoon--IBA IR0040--Khazar Villa Town & Pier--شهرک و اسکله خزر ویلا--مرداب انزلی,37.4791493,49.3730521,"",,Unspecified,"","",,,,,,,S212941097,"",,,,,Sturnus vulgaris,eursta,Species,27571,,1.00,1,,,
630570734,Audio,European Starling,Sturnus vulgaris,,Owen Dreessen,2024-09-04,2024,9,4,1000,United States,US-WA-061,Washington,Snohomish,Tulalip Bay (Tulalip Reservation),48.0545637,-122.2884498,"",,Unspecified,"","",,,,,,,S193971659,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
630555263,Audio,European Starling,Sturnus vulgaris,,Karen Markey,2025-02-11,2025,2,11,1127,United States,US-MI-163,Michigan,Wayne,Grace Lake (Visteon Pond),42.2386218,-83.4312057,"",,Unspecified,"","",,,,,,,S212886820,"",,,,"Another 2,000 when I turned onto Ecorse Road. Driving was like Hitchcock's ""The Birds.""",Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
630545791,Audio,European Starling,Sturnus vulgaris,,Domenico Comita,2025-02-11,2025,2,11,1015,Canada,CA-BC-TN,British Columbia,Thompson-Nicola,My House,50.6668610,-120.3476060,"",,Unspecified,"","",,,,,,,S212893486,"",,,,Only heard one starling relatively close by,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
630538995,Audio,European Starling,Sturnus vulgaris,,Sarah Bowman,2025-02-11,2025,2,11,915,Canada,CA-ON-WT,Ontario,Waterloo,"King East, Kitchener, ON, Canada",43.4473340,-80.4802320,"","Call; Song",Unspecified,"","",,,Recorded as video with Panasonic Lumix DC-FZ80 camera.,"",Converted to audio with online converter.,,S212870746,"",,,"Number unknown. I could see six individuals in the Black Walnut Tree, but a few vocalizations also came from other directions. ","Number estimate. They were quite active, flying all over.",Sturnus vulgaris,eursta,Species,27571,,3.00,1,"",,
630528244,Audio,European Starling,Sturnus vulgaris,"Cistothorus palustris -- Marsh Wren; Callipepla californica -- California Quail",Henry Burton,2024-12-18,2024,12,18,1503,United States,US-OR-025,Oregon,Harney,Malheur NWR--Benson Pond,42.9566738,-118.8657188,"",Song,Unspecified,"","",,,,,,,S205867018,"",,,,,Sturnus vulgaris,eursta,Species,27571,,3.00,1,"",,
630526601,Audio,European Starling,Sturnus vulgaris,,Pantea Golzari,2025-02-11,2025,2,11,735,Iran,IR-19,Gilan,,Anzali Lagoon--IBA IR0040--Khazar Villa Town & Pier--شهرک و اسکله خزر ویلا--مرداب انزلی,37.4791493,49.3730521,"",,Unspecified,"","",,,,,,,S212833715,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
630526602,Audio,European Starling,Sturnus vulgaris,,Pantea Golzari,2025-02-11,2025,2,11,735,Iran,IR-19,Gilan,,Anzali Lagoon--IBA IR0040--Khazar Villa Town & Pier--شهرک و اسکله خزر ویلا--مرداب انزلی,37.4791493,49.3730521,"",,Unspecified,"","",,,,,,,S212833715,"",,,,,Sturnus vulgaris,eursta,Species,27571,,.00,0,,,
