ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
614424704,Audio,Black-capped Chickadee,Poecile atricapillus,,Bill Tollefson,2024-02-03,2024,2,3,1534,United States,US-IA-113,Iowa,Linn,Wickiup Hill County Park,42.1007061,-91.7610673,Adult – 4,Call,Not Used,"","",,,,,,,S160551664,"",,,Group moving through trees,,Poecile atricapillus,bkcchi,Species,21841,,4.00,2,"",,
614421112,Audio,Black-capped Chickadee,Poecile atricapillus,,Michelle Kienholz,2024-02-04,2024,2,4,1404,United States,US-PA-003,Pennsylvania,Allegheny,Hartwood Acres Park--Saxonburg Blvd. Fields,40.5697252,-79.9025662,"",,Unspecified,"","",,,,,,,S160652426,"",,,,2 singing Hey sweetie along Saxonburg - whiter with buffy flanks & white hockey sticks,Poecile atricapillus,bkcchi,Species,21841,,4.00,2,,,
614414011,Audio,Black-capped Chickadee,Poecile atricapillus,,Luis Mendes,2024-02-04,2024,2,4,1135,United States,US-RI-001,Rhode Island,Bristol,Mount Hope Farm,41.6681638,-71.2549775,"","Call; Foraging or Eating",Not Used,"","",,,Canon PowerShot S3 IS camera,,,,S160671211,"",,,,Minimum number.,Poecile atricapillus,bkcchi,Species,21841,,2.00,1,"",,
614404702,Audio,Black-capped Chickadee,Poecile atricapillus,,Bird Net Pi Lex,2024-02-04,2024,2,4,700,United States,US-MA-017,Massachusetts,Middlesex,Private Property,42.4362416,-71.2265704,"",,Unspecified,"","",,,,,,,S160656353,"",,,,33 detections,Poecile atricapillus,bkcchi,Species,21841,,3.00,1,,,
614404700,Audio,Black-capped Chickadee,Poecile atricapillus,,Bird Net Pi Lex,2024-02-04,2024,2,4,700,United States,US-MA-017,Massachusetts,Middlesex,Private Property,42.4362416,-71.2265704,"",,Unspecified,"","",,,,,,,S160656353,"",,,,33 detections,Poecile atricapillus,bkcchi,Species,21841,,4.00,1,,,
614404699,Audio,Black-capped Chickadee,Poecile atricapillus,,Bird Net Pi Lex,2024-02-04,2024,2,4,700,United States,US-MA-017,Massachusetts,Middlesex,Private Property,42.4362416,-71.2265704,"",,Unspecified,"","",,,,,,,S160656353,"",,,,33 detections,Poecile atricapillus,bkcchi,Species,21841,,4.00,1,,,
614404697,Audio,Black-capped Chickadee,Poecile atricapillus,,Bird Net Pi Lex,2024-02-04,2024,2,4,700,United States,US-MA-017,Massachusetts,Middlesex,Private Property,42.4362416,-71.2265704,"",,Unspecified,"","",,,,,,,S160656353,"",,,,33 detections,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
614403950,Audio,Black-capped Chickadee,Poecile atricapillus,,Bird Net Pi Lex,2024-02-04,2024,2,4,800,United States,US-MA-017,Massachusetts,Middlesex,Private Property,42.4362416,-71.2265704,"",,Unspecified,"","",,,,,,,S160654985,"",,,,18 detections,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
614403945,Audio,Black-capped Chickadee,Poecile atricapillus,,Bird Net Pi Lex,2024-02-04,2024,2,4,800,United States,US-MA-017,Massachusetts,Middlesex,Private Property,42.4362416,-71.2265704,"",,Unspecified,"","",,,,,,,S160654985,"",,,,18 detections,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
614403944,Audio,Black-capped Chickadee,Poecile atricapillus,,Bird Net Pi Lex,2024-02-04,2024,2,4,800,United States,US-MA-017,Massachusetts,Middlesex,Private Property,42.4362416,-71.2265704,"",,Unspecified,"","",,,,,,,S160654985,"",,,,18 detections,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
614398348,Audio,Black-capped Chickadee,Poecile atricapillus,,Gray Longcore,2024-02-04,2024,2,4,1147,United States,US-MI-065,Michigan,Ingham,MSU--Sanford Natural Area,42.7282026,-84.4665760,"",,Unspecified,"","",,,,,,,S160629634,"",,,,Heard lots of calls back and forth,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
614397827,Audio,Black-capped Chickadee,Poecile atricapillus,,Gray Longcore,2024-02-02,2024,2,2,1605,United States,US-MI-065,Michigan,Ingham,MSU--Sanford Natural Area,42.7282026,-84.4665760,"",,Unspecified,"","",,,,,,,S160446571,"",,,,Heard various calls and then saw birds flying between tree branches,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
614397045,Audio,Black-capped Chickadee,Poecile atricapillus,,Skyler Bol,2024-02-01,2024,2,1,1438,United States,US-WY-039,Wyoming,Teton,Teton Raptor Center,43.4965430,-110.8713160,"",,Unspecified,"","",,,,,,,S160369342,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,3.00,2,,,
614395661,Audio,Black-capped Chickadee,Poecile atricapillus,"Poecile carolinensis -- Carolina Chickadee; Baeolophus bicolor -- Tufted Titmouse; Zonotrichia albicollis -- White-throated Sparrow; Corthylio calendula -- Ruby-crowned Kinglet; Megaceryle alcyon -- Belted Kingfisher",Matthew Danihel,2023-12-31,2023,12,31,920,United States,US-PA-017,Pennsylvania,Bucks,Central Bucks CBC Area 10 - Valley Road farms,40.2702716,-75.1025391,"","",Not Used,"","",,,Samsung Galaxy S21 Ultra,,,,S157594716,"",,,,Very noticeably deeper call than associating CACHs. Audio.,Poecile atricapillus,bkcchi,Species,21841,,1.00,1,"",,
614394891,Audio,Black-capped Chickadee,Poecile atricapillus,Melospiza melodia -- Song Sparrow,Matthew Danihel,2023-12-16,2023,12,16,1215,United States,US-ID-001,Idaho,Ada,Kathryn Albertson Park,43.6143210,-116.2247446,"",Call,Not Used,"","",,,Samsung Galaxy S21 Ultra,,,,S156474577,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,2.00,1,"",,
614391101,Audio,Black-capped Chickadee,Poecile atricapillus,Perisoreus canadensis [canadensis Group] -- Canada Jay (Boreal),Brian Shulist,2024-02-04,2024,2,4,818,Canada,CA-ON-RE,Ontario,Renfrew,"Wilno; Hwy 60; Wilno Hills Moraine/Kame",45.5042915,-77.5762634,Unknown,Call,Not Used,"","",,,Samsung Galaxy Tab E Lite: model SM-T113,,,,S160621326,"",,,"BCCH reactions to the pair of caching CANJ's.",,Poecile atricapillus,bkcchi,Species,21841,,2.00,1,"",,
614387368,Audio,Black-capped Chickadee,Poecile atricapillus,,John M Campbell,2024-02-04,2024,2,4,737,United States,US-PA-049,Pennsylvania,Erie,Lake Pleasant Conservation Area,42.0055489,-79.8989296,"",,Unspecified,"","",,,,,,,S160601588,"",,,,Carolina wren song near end of recording,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
614374082,Audio,Black-capped Chickadee,Poecile atricapillus,,Richard Buist,2024-02-02,2024,2,2,1311,Canada,CA-MB-ON,Manitoba,Eastern Manitoba - Eastman,Amisk Trail,49.9250045,-95.5341781,"",,Unspecified,"","",,,,,,,S160438396,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,1.00,1,,,
614374081,Audio,Black-capped Chickadee,Poecile atricapillus,,Richard Buist,2024-02-02,2024,2,2,1311,Canada,CA-MB-ON,Manitoba,Eastern Manitoba - Eastman,Amisk Trail,49.9250045,-95.5341781,"",,Unspecified,"","",,,,,,,S160438396,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,5.00,1,,,
614373989,Audio,Black-capped Chickadee,Poecile atricapillus,"Dryobates villosus -- Hairy Woodpecker; Corvus brachyrhynchos -- American Crow; Poecile gambeli -- Mountain Chickadee; Melospiza melodia -- Song Sparrow; Sitta canadensis -- Red-breasted Nuthatch",Larry Joseph,2024-02-03,2024,2,3,1100,Canada,CA-BC-KS,British Columbia,Kitimat-Stikine,Larry’s yard,55.2644660,-127.6522200,Adult – 7,"Call; Foraging or Eating",Not Used,"","",,,Audiomoth,,parabolic bowl,,S160573967,"",,,"Merlin Sound ID info: Mountain Chickadee-4:17; Song Sparrow-5:50; Red-breasted Nuthatch-2:41;   Recorded at 21:40:00 03/02/2024 (UTC) by AudioMoth 24F319025D5130B4 at low gain while battery was 4.0V and temperature was 5.6C. Frequency trigger (4.0kHz and window length of 64 samples) threshold was 0.1% with 1s minimum trigger duration. ",,Poecile atricapillus,bkcchi,Species,21841,,3.00,1,"",,
614358367,Audio,Black-capped Chickadee,Poecile atricapillus,,Anonymous,2024-02-03,2024,2,3,1453,Canada,CA-ON-HT,Ontario,Halton,"The Parkway, Oakville CA-ON 43.49540, -79.68692",43.4954020,-79.6869220,"",Song,Not Used,"","",,,iPhone 11 Pro Max - Recorded with Merlin App - Cropped and Normalized with kWave app for Linux,,,,S160539198,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,.00,0,"",,
614354841,Audio,Black-capped Chickadee,Poecile atricapillus,Sitta carolinensis -- White-breasted Nuthatch,Shari Schwartz,2023-12-04,2023,12,4,950,United States,US-NE-109,Nebraska,Lancaster,Pioneers Park,40.7778604,-96.7609477,"",Call,Not Used,"","",,,Zoom Q3,,,,S155922798,"",,,"single triplet call at :10 and 2 more at :13 (not sure if coming from same or different bird that's calling chick-a-dee)",heard sporadic mechanical triplet calls,Poecile atricapillus,bkcchi,Species,21841,,3.00,1,"",,
614347290,Audio,Black-capped Chickadee,Poecile atricapillus,,Trish Berube,2024-02-02,2024,2,2,708,United States,US-ME-017,Maine,Oxford,Private Property,44.2646260,-70.3128610,"",,Unspecified,"","",,,,,,,S160405391,"",,,,"This series of 1 through 5 is near continuous, but I cut out the noise made by my own movements. I was trying to see what all the ruckus was about. I believe the jays and crows(?) may have been upset at the presence of an owl, or some other hunter.",Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
614347070,Audio,Black-capped Chickadee,Poecile atricapillus,"Cyanocitta cristata -- Blue Jay; Sitta canadensis -- Red-breasted Nuthatch",Trish Berube,2024-02-02,2024,2,2,708,United States,US-ME-017,Maine,Oxford,Private Property,44.2646260,-70.3128610,"",,Unspecified,"","",,,,,,,S160405391,"",,,,"This series of 1 through 5 is near continuous, but I cut out the noise made by my own movements. I was trying to see what all the ruckus was about. I believe the jays and crows(?) may have been upset at the presence of an owl, or some other hunter.",Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
614347069,Audio,Black-capped Chickadee,Poecile atricapillus,"Cyanocitta cristata -- Blue Jay; Sitta canadensis -- Red-breasted Nuthatch",Trish Berube,2024-02-02,2024,2,2,708,United States,US-ME-017,Maine,Oxford,Private Property,44.2646260,-70.3128610,"",,Unspecified,"","",,,,,,,S160405391,"",,,,"This series of 1 through 5 is near continuous, but I cut out the noise made by my own movements. I was trying to see what all the ruckus was about. I believe the jays and crows(?) may have been upset at the presence of an owl, or some other hunter.",Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
614347067,Audio,Black-capped Chickadee,Poecile atricapillus,"Certhia americana -- Brown Creeper; Regulus satrapa -- Golden-crowned Kinglet",Trish Berube,2024-02-02,2024,2,2,708,United States,US-ME-017,Maine,Oxford,Private Property,44.2646260,-70.3128610,"",,Unspecified,"","",,,,,,,S160405391,"",,,,"This series of 1 through 5 is near continuous, but I cut out the noise made by my own movements. I was trying to see what all the ruckus was about. I believe the jays and crows(?) may have been upset at the presence of an owl, or some other hunter.",Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
614347066,Audio,Black-capped Chickadee,Poecile atricapillus,Certhia americana -- Brown Creeper,Trish Berube,2024-02-02,2024,2,2,708,United States,US-ME-017,Maine,Oxford,Private Property,44.2646260,-70.3128610,"",,Unspecified,"","",,,,,,,S160405391,"",,,,"This series of 1 through 5 is near continuous, but I cut out the noise made by my own movements. I was trying to see what all the ruckus was about. I believe the jays and crows(?) may have been upset at the presence of an owl, or some other hunter.",Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
614343589,Audio,Black-capped Chickadee,Poecile atricapillus,,Zakary L’Abbé-Larivière,2024-02-03,2024,2,3,755,Canada,CA-QC-DD,Quebec,Le Domaine-du-Roy,FERLAC St-Félicien,48.6471520,-72.4480520,"",,Unspecified,"","",,,,,,,S160518499,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
614339390,Audio,Black-capped Chickadee,Poecile atricapillus,"Cyanocitta cristata -- Blue Jay; Dryobates pubescens pubescens/medianus -- Downy Woodpecker (Eastern)",Brian Shulist,2024-02-03,2024,2,3,806,Canada,CA-ON-RE,Ontario,Renfrew,"Wilno; Hwy 60; Wilno Hills Moraine/Kame",45.5042915,-77.5762634,Unknown,"Call; Foraging or Eating",Not Used,"","",,,Samsung Galaxy Tab E Lite: model SM-T113,,,,S160502373,"",,,Two or three BCCH interacting while approaching meat scraps put out for the CANJ.,Recorded part of a loud commotion which appeared to be a territorial squabble between neighbouring foraging flocks in mixed woods along power line row. Thought at first that they were mobbing a predator but none was seen.,Poecile atricapillus,bkcchi,Species,21841,,3.50,2,"",,
614339321,Audio,Black-capped Chickadee,Poecile atricapillus,Spinus pinus -- Pine Siskin,Brian Shulist,2024-02-03,2024,2,3,806,Canada,CA-ON-RE,Ontario,Renfrew,"Wilno; Hwy 60; Wilno Hills Moraine/Kame",45.5042915,-77.5762634,Unknown,"Call; Foraging or Eating",Not Used,"","",,,Samsung Galaxy Tab E Lite: model SM-T113,,,,S160502373,"",,,"In the 1st half, it may have been a scrap between neighbouring foraging flocks. Occurred along power line right-of-way in jack pines, not at a feeder. Probably, the 2 alpha males were seen in a brief confrontation in a jack pine. Midway through, 2 birds approached me looking for food giving various, louder calls while the neighbouring flock had moved off to the north.",Recorded part of a loud commotion which appeared to be a territorial squabble between neighbouring foraging flocks in mixed woods along power line row. Thought at first that they were mobbing a predator but none was seen.,Poecile atricapillus,bkcchi,Species,21841,,3.00,1,"",,
614336533,Audio,Black-capped Chickadee,Poecile atricapillus,,Eaton Ekarintaragun,2024-02-03,2024,2,3,916,United States,US-MI-061,Michigan,Houghton,Portage Lake Lift Bridge,47.1225238,-88.5733362,"",,Unspecified,"","",,,,,,,S160490616,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,1.00,1,,,
614334581,Audio,Black-capped Chickadee,Poecile atricapillus,,Andrew Rapp,2023-07-24,2023,7,24,810,United States,US-NC-173,North Carolina,Swain,"Appalachian Trail, Silers Bald CE (Mile 3)",35.5648560,-83.5449970,"",,Unspecified,"","",,,,,,,S145511859,"",,,,"5600, still very harsh call, song a bit weaker two note but consistent, visually BCCH",Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
614334565,Audio,Black-capped Chickadee,Poecile atricapillus,,Andrew Rapp,2023-07-24,2023,7,24,631,United States,US-NC-173,North Carolina,Swain,"Clingmans Dome Bypass Trail, Clingmans Dome CW (West)",35.5594560,-83.4986950,"",,Unspecified,"","",,,,,,,S145511604,"",,,,"6320, clean feebee and really husky calls",Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
614334564,Audio,Black-capped Chickadee,Poecile atricapillus,,Andrew Rapp,2023-07-24,2023,7,24,631,United States,US-NC-173,North Carolina,Swain,"Clingmans Dome Bypass Trail, Clingmans Dome CW (West)",35.5594560,-83.4986950,"",,Unspecified,"","",,,,,,,S145511604,"",,,,"6320, clean feebee and really husky calls",Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
614327980,Audio,Black-capped Chickadee,Poecile atricapillus,"Regulus satrapa -- Golden-crowned Kinglet; Poecile gambeli -- Mountain Chickadee; Corvus brachyrhynchos -- American Crow",Larry Joseph,2024-02-02,2024,2,2,1140,Canada,CA-BC-KS,British Columbia,Kitimat-Stikine,Larry’s yard,55.2644660,-127.6522200,Adult – 7,"Call; Foraging or Eating",Not Used,"","",,,Audiomoth,,parabolic bowl and lots of plastic foam to deaden wind noise ,,S160468944,"",,,"Merlin Sound ID info: Black-capped Chickadee-16.5; Golden-crowned Kinglet-47.5; Mountain Chickadee-3:56; American Crow-47.5;   Recorded at 19:40:00 02/02/2024 (UTC) by AudioMoth 24F319025D5130B4 at low gain while battery was 4.0V and temperature was 12.6C. Frequency trigger (4.0kHz and window length of 64 samples) threshold was 0.1% with 1s minimum trigger duration.","Top Audio CANADA",Poecile atricapillus,bkcchi,Species,21841,,3.00,1,"",,
614320454,Audio,Black-capped Chickadee,Poecile atricapillus,,Ted Floyd,2024-02-02,2024,2,2,902,United States,US-CO-013,Colorado,Boulder,Waneka Lake/Greenlee Preserve,39.9970462,-105.1141834,"",,Unspecified,"","",,,,,,,S160455178,"",,,,"Throughout, and absolutely constant at the feeders.",Poecile atricapillus,bkcchi,Species,21841,,2.00,1,,,
614319213,Audio,Black-capped Chickadee,Poecile atricapillus,,Bird Net Pi Lex,2024-02-02,2024,2,2,630,United States,US-MA-017,Massachusetts,Middlesex,Private Property,42.4362416,-71.2265704,"",,Unspecified,"","",,,,,,,S160458037,"",,,,28 detections,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
614319207,Audio,Black-capped Chickadee,Poecile atricapillus,,Bird Net Pi Lex,2024-02-02,2024,2,2,630,United States,US-MA-017,Massachusetts,Middlesex,Private Property,42.4362416,-71.2265704,"",,Unspecified,"","",,,,,,,S160458037,"",,,,28 detections,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
614313060,Audio,Black-capped Chickadee,Poecile atricapillus,,Peter Mundale,2024-02-02,2024,2,2,1333,United States,US-MN-137,Minnesota,St. Louis,UMD--Bagley Nature Area,46.8231200,-92.0861200,"",,Unspecified,"","",,,,,,,S160446563,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,5.00,2,,,
614312909,Audio,Black-capped Chickadee,Poecile atricapillus,,Peter Mundale,2024-02-02,2024,2,2,1333,United States,US-MN-137,Minnesota,St. Louis,UMD--Bagley Nature Area,46.8231200,-92.0861200,"",,Unspecified,"","",,,,,,,S160446563,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,4.50,2,,,
614307095,Audio,Black-capped Chickadee,Poecile atricapillus,,Duncan Woolston,2024-02-01,2024,2,1,838,United States,US-NY-111,New York,Ulster,Ulster Park,41.8561182,-73.9817702,"",,Unspecified,"","",,,,,,,S160434846,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
614282669,Audio,Black-capped Chickadee,Poecile atricapillus,"Regulus satrapa -- Golden-crowned Kinglet; Dryobates villosus -- Hairy Woodpecker; Melospiza melodia -- Song Sparrow; Corvus corax -- Common Raven",Larry Joseph,2024-02-01,2024,2,1,1400,Canada,CA-BC-KS,British Columbia,Kitimat-Stikine,Larry’s yard,55.2644660,-127.6522200,Adult – 7,"Call; Song",Not Used,"","",,,Audiomoth,,,,S160381847,"",,,"Merlin Sound ID info: Golden-crowned Kinglet-2:15; Song Sparrow-2:34; Recorded at 22:20:00 01/02/2024 (UTC) by AudioMoth 24F319025D5130B4 at low gain while battery was 4.1V and temperature was 19.9C. Frequency trigger (4.0kHz and window length of 64 samples) threshold was 0.1% with 1s minimum trigger duration.","Top Audio CANADA",Poecile atricapillus,bkcchi,Species,21841,,3.00,1,"",,
614281906,Audio,Black-capped Chickadee,Poecile atricapillus,,Bird Net Pi Lex,2024-02-01,2024,2,1,630,United States,US-MA-017,Massachusetts,Middlesex,Private Property,42.4362416,-71.2265704,"",,Unspecified,"","",,,,,,,S160380802,"",,,,3 detections,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
614279579,Audio,Black-capped Chickadee,Poecile atricapillus,,Julia Plummer,2024-02-01,2024,2,1,820,United States,US-PA-027,Pennsylvania,Centre,Greens Valley Rd - Centre Hall NW,40.8686610,-77.7035370,"",Call,Not Used,"","",,,Mixpre3-ii,Rode NTG2,,,S160330726,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,4.50,2,"",,
614276691,Audio,Black-capped Chickadee,Poecile atricapillus,,Zakary L’Abbé-Larivière,2024-02-01,2024,2,1,1423,Canada,CA-QC-HM,Quebec,La Tuque,Chemin Des Pionniers,47.4799990,-72.7208970,"",,Unspecified,"","",,,,,,,S160371878,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
614269732,Audio,Black-capped Chickadee,Poecile atricapillus,,Jean Roberge,2024-02-01,2024,2,1,1130,Canada,CA-QC-QU,Quebec,Québec,"Cour du 350 de la Tourelle, Québec CA-QC (46.8103,-71.2248)",46.8103986,-71.2247233,"",,Unspecified,"","",,,,,,,S160356361,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
614265273,Audio,Black-capped Chickadee,Poecile atricapillus,,Zakary L’Abbé-Larivière,2024-02-01,2024,2,1,1141,Canada,CA-QC-HM,Quebec,La Tuque,Chemin Des Pionniers,47.4799990,-72.7208970,"",,Unspecified,"","",,,,,,,S160346169,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
614265272,Audio,Black-capped Chickadee,Poecile atricapillus,,Zakary L’Abbé-Larivière,2024-02-01,2024,2,1,1141,Canada,CA-QC-HM,Quebec,La Tuque,Chemin Des Pionniers,47.4799990,-72.7208970,"",,Unspecified,"","",,,,,,,S160346169,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
614247783,Audio,Black-capped Chickadee,Poecile atricapillus,Branta canadensis moffitti/maxima -- Canada Goose (moffitti/maxima),Sandeep Biswas,2024-01-31,2024,1,31,920,United States,US-IL-043,Illinois,DuPage,Morton Arboretum--West Side,41.8160414,-88.0836153,"",,Unspecified,"","",,,,,,,S160287427,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,1.00,1,,,
614247335,Audio,Black-capped Chickadee,Poecile atricapillus,,Sandeep Biswas,2024-01-31,2024,1,31,920,United States,US-IL-043,Illinois,DuPage,Morton Arboretum--West Side,41.8160414,-88.0836153,"",,Unspecified,"","",,,,,,,S160287427,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,3.00,1,,,
614247271,Audio,Black-capped Chickadee,Poecile atricapillus,,Sandeep Biswas,2024-01-31,2024,1,31,920,United States,US-IL-043,Illinois,DuPage,Morton Arboretum--West Side,41.8160414,-88.0836153,"",,Unspecified,"","",,,,,,,S160287427,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,3.00,1,,,
614243120,Audio,Black-capped Chickadee,Poecile atricapillus,,Casey Moore-Harris,2024-01-31,2024,1,31,1623,United States,US-WA-011,Washington,Clark,my yard,45.8097301,-122.6584462,"",,Unspecified,"","",,,,,,,S160304715,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,2.00,1,,,
614242565,Audio,Black-capped Chickadee,Poecile atricapillus,,Bird Net Pi Lex,2024-01-31,2024,1,31,630,United States,US-MA-017,Massachusetts,Middlesex,Private Property,42.4362416,-71.2265704,"",,Unspecified,"","",,,,,,,S160304212,"",,,,70 detections,Poecile atricapillus,bkcchi,Species,21841,,3.00,1,,,
614242559,Audio,Black-capped Chickadee,Poecile atricapillus,,Bird Net Pi Lex,2024-01-31,2024,1,31,630,United States,US-MA-017,Massachusetts,Middlesex,Private Property,42.4362416,-71.2265704,"",,Unspecified,"","",,,,,,,S160304212,"",,,,70 detections,Poecile atricapillus,bkcchi,Species,21841,,3.00,1,,,
614242557,Audio,Black-capped Chickadee,Poecile atricapillus,,Bird Net Pi Lex,2024-01-31,2024,1,31,630,United States,US-MA-017,Massachusetts,Middlesex,Private Property,42.4362416,-71.2265704,"",,Unspecified,"","",,,,,,,S160304212,"",,,,70 detections,Poecile atricapillus,bkcchi,Species,21841,,2.00,1,,,
614242555,Audio,Black-capped Chickadee,Poecile atricapillus,,Bird Net Pi Lex,2024-01-31,2024,1,31,630,United States,US-MA-017,Massachusetts,Middlesex,Private Property,42.4362416,-71.2265704,"",,Unspecified,"","",,,,,,,S160304212,"",,,,70 detections,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
614240682,Audio,Black-capped Chickadee,Poecile atricapillus,,Don Profota,2024-01-31,2024,1,31,854,United States,US-MT-031,Montana,Gallatin,Bigelow road,45.6183900,-111.0687733,"",,Unspecified,"","",,,,,,,S160300150,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,3.00,2,,,
614237174,Audio,Black-capped Chickadee,Poecile atricapillus,,Julia Plummer,2024-01-30,2024,1,30,654,United States,US-PA-027,Pennsylvania,Centre,Underwood Rd - Black Moshannon SE,40.8883360,-78.0102540,"",Song,Not Used,"","",,,Premix3-ii,Rode NTG-2,,,S160205011,"",,,"Three BCCH singing.  Partway through, one of them changes its song pitch (or maybe another one started up but it sounded like it was coming from the same location.",,Poecile atricapillus,bkcchi,Species,21841,,3.33,3,"",,
614234647,Audio,Black-capped Chickadee,Poecile atricapillus,"Regulus satrapa -- Golden-crowned Kinglet; Baeolophus bicolor -- Tufted Titmouse; Sitta carolinensis carolinensis -- White-breasted Nuthatch (Eastern)",James Teitgen,2024-01-31,2024,1,31,815,United States,US-NH-011,New Hampshire,Hillsborough,"Lamson Farm, Mont Vernon",42.9184693,-71.6857910,Adult – 2,"Call; Flight Call",Not Used,"","",,,LG Q70 ,,,,S160275179,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,3.00,3,"",,
614227664,Audio,Black-capped Chickadee,Poecile atricapillus,,Steve Harder,2024-01-31,2024,1,31,856,United States,US-MN-019,Minnesota,Carver,Kerber Pond Park,44.8700632,-93.5397424,"",,Unspecified,"","",,,,,,,S160268129,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
614225843,Audio,Black-capped Chickadee,Poecile atricapillus,"Sphyrapicus ruber -- Red-breasted Sapsucker; Sitta carolinensis -- White-breasted Nuthatch; Turdus migratorius -- American Robin; Sturnus vulgaris -- European Starling",Jeff Harding,2024-01-31,2024,1,31,728,United States,US-OR-043,Oregon,Linn,Griggs Area (Garden),44.6101933,-122.8395169,"",Song,Not Used,"","",,,Samsung Galaxy S21,none,none,,S160265068,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,3.00,1,"",,
614225810,Audio,Black-capped Chickadee,Poecile atricapillus,,Orlando Jarquín,2024-01-31,2024,1,31,954,Canada,CA-QC-FR,Quebec,Trois-Rivières,NicaHome TR,46.3288570,-72.5758680,"",,Unspecified,"","",,,,,,,S160270892,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
614225414,Audio,Black-capped Chickadee,Poecile atricapillus,,Sean Huntley,2024-01-31,2024,1,31,932,United States,US-CO-069,Colorado,Larimer,Old St Louis Natural Area,40.3834900,-105.0632609,"",,Unspecified,"","",,,,,,,S160269620,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,3.50,2,,,
614224091,Audio,Black-capped Chickadee,Poecile atricapillus,,Nancy Lance,2024-01-31,2024,1,31,813,Canada,CA-ON-SC,Ontario,Simcoe,"Elmvale, North Simcoe Rail Trail",44.5761346,-79.8739544,"",,Unspecified,"","",,,,,,,S160266515,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,2.00,1,,,
614220381,Audio,Black-capped Chickadee,Poecile atricapillus,,Maureen Chambrone,2023-04-16,2023,4,16,1920,United States,US-AK-170,Alaska,Matanuska-Susitna Borough,"Lorien's Trail",62.2614500,-149.8782333,"","Call; Song",Not Used,"","",,,Marantz PMD661,SennheiserMKH20,Telinga MK2 parabola,,S160251338,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,3.50,2,"",,
