ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
631766915,Audio,Northern Mockingbird,Mimus polyglottos,,Isaac Brown,2025-03-04,2025,3,4,548,United States,US-TN-149,Tennessee,Rutherford,Murfree Spring Wetlands at the Discovery Center,35.8398987,-86.3900916,"",,Unspecified,"","",,,,,,,S216575388,"",,,,,Mimus polyglottos,normoc,Species,27870,,5.00,1,,,
631766900,Audio,Northern Mockingbird,Mimus polyglottos,,Isaac Brown,2025-03-04,2025,3,4,548,United States,US-TN-149,Tennessee,Rutherford,Murfree Spring Wetlands at the Discovery Center,35.8398987,-86.3900916,"",,Unspecified,"","",,,,,,,S216575388,"",,,,,Mimus polyglottos,normoc,Species,27870,,5.00,1,,,
631731955,Audio,Northern Mockingbird,Mimus polyglottos,,Shelia Hargis,2025-03-06,2025,3,6,733,United States,US-TX-453,Texas,Travis,Commons Ford Ranch Metro Park,30.3373826,-97.8930759,"",Call,Not Used,"","",,,,,,,S216959122,"",,,One bird chased another while scolding the entire time.,Two scolded constantly and one followed the other through the tangle along the trail for extended time. Another flew in and one flew up in the air toward it.,Mimus polyglottos,normoc,Species,27870,,3.00,1,"",,
631660301,Audio,Northern Mockingbird,Mimus polyglottos,,Emerson Lisboa,2025-03-05,2025,3,5,806,United States,US-OH-041,Ohio,Delaware,"Liberty Grand Communities, Powell",40.2078287,-83.1002031,"",,Unspecified,"","",,,,,,,S216716931,"",,,,"Repertoire included NOFL, WBNU, GRCA, BAEA, COGR, TUTI, EABL, RTHA, squirrels, and a car alarm chirp between two songs (only one recording)",Mimus polyglottos,normoc,Species,27870,,.00,0,,,
631639617,Audio,Northern Mockingbird,Mimus polyglottos,,Jay Gilliam,2024-05-18,2024,5,18,611,United States,US-IA-053,Iowa,Decatur,"16580 County Road J52, Lamoni, Iowa, US (40.638, -93.889)",40.6381394,-93.8891078,"","Foraging or Eating; Song",Not Used,"","",,,Canon Vixia HF-S200,Canon DM-100,,,S175289130,"",,,,"Photos, audio",Mimus polyglottos,normoc,Species,27870,,3.67,3,"",,
631639611,Audio,Northern Mockingbird,Mimus polyglottos,,Jay Gilliam,2024-05-18,2024,5,18,611,United States,US-IA-053,Iowa,Decatur,"16580 County Road J52, Lamoni, Iowa, US (40.638, -93.889)",40.6381394,-93.8891078,"","Foraging or Eating; Song",Not Used,"","",,,Canon Vixia HF-S200,Canon DM-100,,,S175289130,"",,,,"Photos, audio",Mimus polyglottos,normoc,Species,27870,,5.00,3,"",,
631639602,Audio,Northern Mockingbird,Mimus polyglottos,,Jay Gilliam,2024-05-18,2024,5,18,611,United States,US-IA-053,Iowa,Decatur,"16580 County Road J52, Lamoni, Iowa, US (40.638, -93.889)",40.6381394,-93.8891078,"","Foraging or Eating; Song",Not Used,"","",,,Canon Vixia HF-S200,Canon DM-100,,,S175289130,"",,,,"Photos, audio",Mimus polyglottos,normoc,Species,27870,,5.00,2,"",,
631639601,Audio,Northern Mockingbird,Mimus polyglottos,,Jay Gilliam,2024-05-18,2024,5,18,611,United States,US-IA-053,Iowa,Decatur,"16580 County Road J52, Lamoni, Iowa, US (40.638, -93.889)",40.6381394,-93.8891078,"","Foraging or Eating; Song",Not Used,"","",,,Canon Vixia HF-S200,Canon DM-100,,,S175289130,"",,,,"Photos, audio",Mimus polyglottos,normoc,Species,27870,,5.00,2,"",,
631638418,Audio,Northern Mockingbird,Mimus polyglottos,,Jay Gilliam,2024-05-04,2024,5,4,1406,United States,US-IA-159,Iowa,Ringgold,"County Highway J55, Lamoni, Iowa, US (40.617, -94.108)",40.6170164,-94.1077000,"",,Unspecified,"","",,,,,,,S171981411,"",,,,Photo,Mimus polyglottos,normoc,Species,27870,,4.00,1,,,
631638405,Audio,Northern Mockingbird,Mimus polyglottos,,Jay Gilliam,2024-05-04,2024,5,4,1406,United States,US-IA-159,Iowa,Ringgold,"County Highway J55, Lamoni, Iowa, US (40.617, -94.108)",40.6170164,-94.1077000,"",,Unspecified,"","",,,,,,,S171981411,"",,,,Photo,Mimus polyglottos,normoc,Species,27870,,3.00,1,,,
631625644,Audio,Northern Mockingbird,Mimus polyglottos,Sayornis phoebe -- Eastern Phoebe,Jonathan Rust,2025-03-04,2025,3,4,1356,United States,US-GA-059,Georgia,Clarke,Ronnie Claxton Memorial Orchard and UGA Lab Complex,33.8949280,-83.3666000,"",Song,Unspecified,"","",,,,,,,S216628550,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,"",,
631598422,Audio,Northern Mockingbird,Mimus polyglottos,,Eric DeFonso 🦑,2024-04-21,2024,4,21,1711,United States,US-TX-101,Texas,Cottle,Matador WMA (PHP-087),34.1186263,-100.3595924,"",,Unspecified,"","",,,,,,,S169724824,"",,,,,Mimus polyglottos,normoc,Species,27870,,5.00,1,,,
631593002,Audio,Northern Mockingbird,Mimus polyglottos,,Mirielle Villanueva,2025-03-03,2025,3,3,833,Puerto Rico,PR-SJ,San Juan,,"HEX 499, Jardín Botánico de Río Piedras, San Juan PR",18.3865890,-66.0540000,"",,Unspecified,"","",,,,,,,S216511319,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
631586910,Audio,Northern Mockingbird,Mimus polyglottos,,Dan Wiessner,2025-02-22,2025,2,22,1530,United States,US-FL-103,Florida,Pinellas,"1608 Huntington Ln, Safety Harbor US-FL 28.00685, -82.70211",28.0068530,-82.7021110,"",,Unspecified,"","",,,,,,,S214895559,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
631552175,Audio,Northern Mockingbird,Mimus polyglottos,,Debbie Niemeyer,2025-02-26,2025,2,26,638,United States,US-NV-003,Nevada,Clark,Craig Ranch Regional Park,36.2449216,-115.1517116,"",Song,Not Used,"","",,,iPhone 12,,,,S215532307,"",,,,,Mimus polyglottos,normoc,Species,27870,,2.00,1,"",,
631536683,Audio,Northern Mockingbird,Mimus polyglottos,,Mark W. Lockwood,2025-03-01,2025,3,1,714,United States,US-TX-107,Texas,Crosby,White River Lake (PHP 023),33.4737991,-101.0861160,"",,Unspecified,"","",,,,,,,S216064006,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
631518545,Audio,Northern Mockingbird,Mimus polyglottos,,Anne McCormack,2025-03-02,2025,3,2,1038,United States,US-MO-189,Missouri,St. Louis,St. Louis Community College--Meramec Campus,38.5700720,-90.4199000,Adult – 1,Song,Not Used,"","",,,iPhone SE 2020,internal iPhone microphone,none,,S216280011,"",,,"Extended song with no other bird singing, recorded at about 12 feet. Recorded with Merlin, edited with Ocenaudio.","Extended song with no other bird singing, recorded at about 12 feet",Mimus polyglottos,normoc,Species,27870,,3.00,1,"",,
631504626,Audio,Northern Mockingbird,Mimus polyglottos,,Russ Koppendrayer,2025-02-26,2025,2,26,805,United States,US-WA-075,Washington,Whitman,Blyton Landing,46.5590940,-117.2705290,"",,Unspecified,"","",,,,,,,S215548764,"",,,,"Continuing bird. Excellent find by the WSU group and thanks for the location details. Very cooperative this morning perched up in the sun upon my arrival. Photos and a recording of it singing quietly. Unfortunately can't upload that until I get home this weekend.",Mimus polyglottos,normoc,Species,27870,,.00,0,,,
631494910,Audio,Northern Mockingbird,Mimus polyglottos,,Christopher Lindsey,2025-03-01,2025,3,1,1106,United States,US-WA-075,Washington,Whitman,Blyton Landing,46.5590940,-117.2705290,"",,Unspecified,"","",,,,,,,S216164192,"",,,"All sounds are from the mockingbird except for the song sparrow. I'm hearing what sounds like a Carolina wren starting at the 1 minute mark. Wave noise from Snake River. ","Continuing bird found by the WSU birding club. Mimicking lots of bird sounds - kestrel, magpie, towhee, Say's phoebe, robin, flicker, pewee, and one sounding like Carolina wren starting at 1:00 on first recording.",Mimus polyglottos,normoc,Species,27870,,3.00,1,,,
631494913,Audio,Northern Mockingbird,Mimus polyglottos,,Christopher Lindsey,2025-03-01,2025,3,1,1106,United States,US-WA-075,Washington,Whitman,Blyton Landing,46.5590940,-117.2705290,"",,Unspecified,"","",,,,,,,S216164192,"",,,,"Continuing bird found by the WSU birding club. Mimicking lots of bird sounds - kestrel, magpie, towhee, Say's phoebe, robin, flicker, pewee, and one sounding like Carolina wren starting at 1:00 on first recording.",Mimus polyglottos,normoc,Species,27870,,3.00,1,,,
631442036,Audio,Northern Mockingbird,Mimus polyglottos,,Mirielle Villanueva,2025-02-27,2025,2,27,1711,Puerto Rico,PR-IS,Isabela,,"HEX 372 , Praderas del NO, Isabela US-PR 18.47704, -67.01151",18.4770370,-67.0115060,"",,Unspecified,"","",,,,,,,S215742663,"",,,,,Mimus polyglottos,normoc,Species,27870,,3.00,1,,,
631434242,Audio,Northern Mockingbird,Mimus polyglottos,,Brad Rumble,2025-02-28,2025,2,28,734,United States,US-CA-037,California,Los Angeles,Esperanza Elementary School,34.0548202,-118.2722211,"",,Unspecified,"","",,,,,,,S215944101,"",,,,Singing while perching on a wire above Little Street habitat.,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
631426554,Audio,Northern Mockingbird,Mimus polyglottos,,Dana Sterner,2025-02-15,2025,2,15,1046,United States,US-TN-157,Tennessee,Shelby,Shelby Farms Park--Hyde Lake,35.1365229,-89.8315852,"",,Unspecified,"","",,,,,,,S213608948,"",,,,,Mimus polyglottos,normoc,Species,27870,,3.00,1,,,
631426551,Audio,Northern Mockingbird,Mimus polyglottos,,Dana Sterner,2025-02-15,2025,2,15,1046,United States,US-TN-157,Tennessee,Shelby,Shelby Farms Park--Hyde Lake,35.1365229,-89.8315852,"",,Unspecified,"","",,,,,,,S213608948,"",,,,,Mimus polyglottos,normoc,Species,27870,,3.00,1,,,
631422066,Audio,Northern Mockingbird,Mimus polyglottos,,Madhavi Babtiwale,2025-02-28,2025,2,28,816,United States,US-CA-001,California,Alameda,Alameda Creek--Quarry Lakes Regional Park,37.5657772,-121.9971979,"",,Unspecified,"","",,,,,,,S215893703,"",,,,Recorded calls,Mimus polyglottos,normoc,Species,27870,,5.00,1,,,
631422064,Audio,Northern Mockingbird,Mimus polyglottos,,Madhavi Babtiwale,2025-02-28,2025,2,28,816,United States,US-CA-001,California,Alameda,Alameda Creek--Quarry Lakes Regional Park,37.5657772,-121.9971979,"",,Unspecified,"","",,,,,,,S215893703,"",,,,Recorded calls,Mimus polyglottos,normoc,Species,27870,,5.00,1,,,
631422058,Audio,Northern Mockingbird,Mimus polyglottos,,Madhavi Babtiwale,2025-02-28,2025,2,28,816,United States,US-CA-001,California,Alameda,Alameda Creek--Quarry Lakes Regional Park,37.5657772,-121.9971979,"",,Unspecified,"","",,,,,,,S215893703,"",,,,Recorded calls,Mimus polyglottos,normoc,Species,27870,,5.00,1,,,
631403856,Audio,Northern Mockingbird,Mimus polyglottos,,Don Witter,2025-02-28,2025,2,28,836,United States,US-AZ-013,Arizona,Maricopa,US-AZ-Scottsdale-4800 N 68th St (Private),33.5058780,-111.9366400,Adult Male – 1,Song,Not Used,"","",,,iPhone X,,,,S215858167,"",,,,,Mimus polyglottos,normoc,Species,27870,,2.00,1,"",,
631388663,Audio,Northern Mockingbird,Mimus polyglottos,,Theramansi Lion,2025-02-27,2025,2,27,1031,United States,US-OK-143,Oklahoma,Tulsa,Lafortune Park,36.0829808,-95.9178808,"",,Unspecified,"","",,,,,,,S215727725,"",,,,,Mimus polyglottos,normoc,Species,27870,,3.00,1,,,
631379442,Audio,Northern Mockingbird,Mimus polyglottos,,everett !,2025-02-27,2025,2,27,1341,United States,US-CA-019,California,Fresno,Kearney Park,36.7251265,-119.9193764,"",,Unspecified,"","",,,,,,,S215761453,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
631362601,Audio,Northern Mockingbird,Mimus polyglottos,,Randy Morgan,2025-02-26,2025,2,26,1445,United States,US-OH-017,Ohio,Butler,"Cornelius Lane & Court, Okeana",39.3747590,-84.7542057,"",,Unspecified,"","",,,,,,,S215586464,"",,,,"Audio with multiple sharp ""chew"" calls",Mimus polyglottos,normoc,Species,27870,,.00,0,,,
631355308,Audio,Northern Mockingbird,Mimus polyglottos,,Madhavi Babtiwale,2025-02-26,2025,2,26,938,United States,US-CA-001,California,Alameda,"Niles Park, Shinn Pond, Rancho Arroyo Park",37.5718700,-121.9924183,"",,Unspecified,"","",,,,,,,S215591317,"",,,,,Mimus polyglottos,normoc,Species,27870,,5.00,1,,,
631339282,Audio,Northern Mockingbird,Mimus polyglottos,"Passer domesticus -- House Sparrow; Zenaida asiatica -- White-winged Dove",Oscar Felix,2025-02-22,2025,2,22,756,Mexico,MX-SIN-012,Sinaloa,Mazatlán,Camino acuario,23.2355693,-106.4307695,Adult – 1,"Call; Preening, Scratching, or Bathing",Not Used,"","",,,Iphone 13,,,,S215620551,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,"",,
631335794,Audio,Northern Mockingbird,Mimus polyglottos,,Sahil Asnaani,2025-02-26,2025,2,26,704,United States,US-FL-009,Florida,Brevard,My first Vacasa ever is at  Indian creek drive,28.3214360,-80.6148270,"",,Unspecified,"","",,,,,,,S215510137,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
631335792,Audio,Northern Mockingbird,Mimus polyglottos,,Sahil Asnaani,2025-02-26,2025,2,26,704,United States,US-FL-009,Florida,Brevard,My first Vacasa ever is at  Indian creek drive,28.3214360,-80.6148270,"",,Unspecified,"","",,,,,,,S215510137,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
631335793,Audio,Northern Mockingbird,Mimus polyglottos,,Sahil Asnaani,2025-02-26,2025,2,26,704,United States,US-FL-009,Florida,Brevard,My first Vacasa ever is at  Indian creek drive,28.3214360,-80.6148270,"",,Unspecified,"","",,,,,,,S215510137,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
631322774,Audio,Northern Mockingbird,Mimus polyglottos,,Mark Stevenson,2025-02-26,2025,2,26,1326,United States,US-AZ-019,Arizona,Pima,McCormick Park,32.2612251,-110.8999872,"",,Unspecified,"","",,,,,,,S215582210,"",,,,S.r. 1332,Mimus polyglottos,normoc,Species,27870,,2.00,1,,,
631320419,Audio,Northern Mockingbird,Mimus polyglottos,,Mirielle Villanueva,2025-02-25,2025,2,25,745,Puerto Rico,PR-MC,Moca,,"HEX 370, Castillo Labadie, Moca US-PR 18.45242, -67.06153",18.4524200,-67.0615270,"",,Unspecified,"","",,,,,,,S215350438,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
631319378,Audio,Northern Mockingbird,Mimus polyglottos,,Mirielle Villanueva,2025-02-25,2025,2,25,933,Puerto Rico,PR-MC,Moca,,"HEX 446, Calle Moreau, Moca US-PR 18.44570, -67.06313",18.4456970,-67.0631290,"",,Unspecified,"","",,,,,,,S215354524,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
631319130,Audio,Northern Mockingbird,Mimus polyglottos,,Mirielle Villanueva,2025-02-25,2025,2,25,1014,Puerto Rico,PR-IS,Isabela,,"HEX 372, 100–204 Calle Ramal, Isabela US-PR 18.46784, -67.03771",18.4678360,-67.0377060,"",,Unspecified,"","",,,,,,,S215362052,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
631317683,Audio,Northern Mockingbird,Mimus polyglottos,,Lynn Fraher,2025-02-14,2025,2,14,1638,United States,US-FL-083,Florida,Marion,"315 NE 14th St, Ocala, FL",29.2021361,-82.1328153,"",,Unspecified,"","",,,,,,,S215556062,"",,,,"Used Merlin sound ID, + Northern Cardinal, American Robin, Yellow-rumped Warbler, American Crow,",Mimus polyglottos,normoc,Species,27870,,.00,0,,,
631308228,Audio,Northern Mockingbird,Mimus polyglottos,,William Huggins,2025-02-26,2025,2,26,941,United States,US-GA-121,Georgia,Fulton,Howell Mill WTP,33.7876232,-84.4110730,"",,Unspecified,"","",,,,,,,S215525468,"",,,,,Mimus polyglottos,normoc,Species,27870,,2.00,1,,,
631286855,Audio,Northern Mockingbird,Mimus polyglottos,,Kriss Replogle,2025-02-25,2025,2,25,1234,United States,US-NJ-029,New Jersey,Ocean,Island Beach SP--Spizzle Creek Blind Trail,39.7941774,-74.0972793,Adult – 1,Call,Not Used,"","",,,IPhoneSE,,,,S215404563,"",,,,,Mimus polyglottos,normoc,Species,27870,,2.00,3,"",,
631273008,Audio,Northern Mockingbird,Mimus polyglottos,,KZ F,2025-02-25,2025,2,25,1421,United States,US-NY-047,New York,Kings,85th between Third and Ridge,40.6247520,-74.0321880,"",,Unspecified,"","",,,,,,,S215413641,"",,,,In the overhangs by the feeders.,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
631223388,Audio,Northern Mockingbird,Mimus polyglottos,,Timothy Flynn,2025-02-23,2025,2,23,625,United States,US-FL-086,Florida,Miami-Dade,Miami International Airport,25.7957183,-80.2862406,"",,Unspecified,"","",,,,,,,S215253719,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
631169629,Audio,Northern Mockingbird,Mimus polyglottos,"Cardinalis cardinalis -- Northern Cardinal; Corvus brachyrhynchos -- American Crow; Melospiza melodia -- Song Sparrow",Anonymous,2025-02-23,2025,2,23,634,United States,US-PA-003,Pennsylvania,Allegheny,NP: Beaver Wetland on North Fork Pine Creek (NP),40.6184562,-80.0251367,Adult – 1,Call,Not Used,"","",,,,,,,S215070132,"",,,Calling during dawn chorus.  Another conspecific calling in area.  ,Both calling.,Mimus polyglottos,normoc,Species,27870,,.00,0,"",,
631167579,Audio,Northern Mockingbird,Mimus polyglottos,Passer domesticus -- House Sparrow,Claire  Kluskens,2025-02-23,2025,2,23,1419,United States,US-VA-059,Virginia,Fairfax,Fx-Ryegate at Bradgate,38.7229435,-77.0749877,Unknown – 1,Call,Not Used,"","",,,iPhone 13,,,,S215089070,"",,,"One individual calling.  Also heard: House Sparrow, Squirrel, vehicular traffic, wind.",,Mimus polyglottos,normoc,Species,27870,,3.00,1,"",,
631152729,Audio,Northern Mockingbird,Mimus polyglottos,"Passer domesticus -- House Sparrow; Polioptila caerulea -- Blue-gray Gnatcatcher",Diego Barrales-Alcala,2025-02-22,2025,2,22,749,Mexico,MX-MEX-011,Estado de México,Atenco,Ciénega de San Juan,19.5588400,-98.9750990,Unknown – 2,"Courtship, Display, or Copulation; Song",Not Used,"","",,,Galaxy S23,,,,S214914553,"",,,Uno de los individuos imitaba a un Falco sparverius / One of the individuals was imitating a Falco sparverius,,Mimus polyglottos,normoc,Species,27870,,.00,0,"",,
631129624,Audio,Northern Mockingbird,Mimus polyglottos,,Helen Butts,2025-02-15,2025,2,15,820,United States,US-CA-037,California,Los Angeles,Hollywood Reservoir,34.1206159,-118.3323669,"",,Unspecified,"","",,,,,,,S213683432,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
631127176,Audio,Northern Mockingbird,Mimus polyglottos,,Brooke Miller,2025-02-22,2025,2,22,951,United States,US-CA-085,California,Santa Clara,Santa Clara Valley Water District,37.2480176,-121.8728828,"",,Unspecified,"","",,,,,,,S214884984,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
631094955,Audio,Northern Mockingbird,Mimus polyglottos,,Mark Oberle,2025-02-15,2025,2,15,1113,Bahamas,BS-NP,New Providence,,Junkanoo Beach,25.0791743,-77.3479869,Adult – 1,Song,Not Used,"","",,,Samsung Galaxy S24,,,,S213499748,"",,,heavy traffic noise,,Mimus polyglottos,normoc,Species,27870,,.00,0,"",,
631086147,Audio,Northern Mockingbird,Mimus polyglottos,,Kathleen Gibbons,2025-02-21,2025,2,21,1613,United States,US-FL-057,Florida,Hillsborough,"1893 Upper Tampa Bay Trail, Odessa, Florida, US (28.134, -82.573)",28.1337658,-82.5729208,"",,Unspecified,"","",,,,,,,S214732627,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
631086128,Audio,Northern Mockingbird,Mimus polyglottos,,Kathleen Gibbons,2025-02-21,2025,2,21,1613,United States,US-FL-057,Florida,Hillsborough,"1893 Upper Tampa Bay Trail, Odessa, Florida, US (28.134, -82.573)",28.1337658,-82.5729208,"",,Unspecified,"","",,,,,,,S214732627,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
631071006,Audio,Northern Mockingbird,Mimus polyglottos,,Brad Jackson,2025-02-19,2025,2,19,805,United States,US-IN-063,Indiana,Hendricks,"Clark's Creek Trail",39.6990344,-86.3660433,"",,Unspecified,"","",,,,,,,S214384294,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
631060134,Audio,Northern Mockingbird,Mimus polyglottos,,Michael Long,2024-04-11,2024,4,11,848,United States,US-CA-071,California,San Bernardino,Joshua Tree NP - Panorama Trail,34.0729640,-116.2376250,"",,Unspecified,"","",,,,,,,S168206121,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
630997422,Audio,Northern Mockingbird,Mimus polyglottos,,Mirielle Villanueva,2025-02-19,2025,2,19,1657,Puerto Rico,PR-MC,Moca,,"HEX 370, Castillo Labadie, Moca US-PR 18.45242, -67.06153",18.4524200,-67.0615270,"",,Unspecified,"","",,,,,,,S214457377,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
630985876,Audio,Northern Mockingbird,Mimus polyglottos,,Guilherme Melo,2025-02-08,2025,2,8,1340,Cuba,CU-01,Pinar del Río,,Auto selecionado1,22.6599042,-83.4665921,"",,Unspecified,"","",,,,,,,S212561402,"",,,,,Mimus polyglottos,normoc,Species,27870,,1.00,1,,,
630927663,Audio,Northern Mockingbird,Mimus polyglottos,,Darien Piña Davila,2025-02-18,2025,2,18,1519,Cuba,CU-12,Granma,,Potrero de los Moreno - Curva de La Valla,20.1445003,-77.4391154,"",,Unspecified,"","",,,,,,,S214320514,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
630919185,Audio,Northern Mockingbird,Mimus polyglottos,,Mark Oberle,2025-02-18,2025,2,18,623,Turks and Caicos Islands,TC-,Turks and Caicos Islands,,"Grace Bay, Caicos Islands, TC (21.801, -72.17)",21.8005615,-72.1700033,Adult – 1,Song,Not Used,"","",,,Olympus LS14,,,,S214236844,"",,,"not sure of buzzy notes at end were from the bird or a nearby gardener's hose",singing at fenceline in tall tree at Royal West Indies resort condos,Mimus polyglottos,normoc,Species,27870,,.00,0,"",,
630892060,Audio,Northern Mockingbird,Mimus polyglottos,,Freddy Ricardo Cruz,2025-02-15,2025,2,15,954,Cuba,CU-11,Holguín,,Comunidad del Aeropuerto Militar,20.8125684,-76.3026096,"",,Unspecified,"","",,,,,,,S213480983,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
630863423,Audio,Northern Mockingbird,Mimus polyglottos,,Bob Greenleaf,2025-02-17,2025,2,17,956,United States,US-CA-067,California,Sacramento,Laguna Creek Wildlife Area,38.4419764,-121.4290309,"",,Unspecified,"","",,,,,,,S214131779,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
630826907,Audio,Northern Mockingbird,Mimus polyglottos,,Becky Turley,2025-02-16,2025,2,16,1500,United States,US-CA-037,California,Los Angeles,West San Gabriel River Parkway Nature Trail,33.8374021,-118.0950344,"",,Unspecified,"","",,,,,,,S213971967,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
630817359,Audio,Northern Mockingbird,Mimus polyglottos,,Celia Garcés Batista,2025-02-16,2025,2,16,830,Cuba,CU-11,Holguín,,Presa Mayabe,20.8590219,-76.2162894,"",,Unspecified,"","",,,Redmi 9A,,,,S213831144,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
630811856,Audio,Northern Mockingbird,Mimus polyglottos,,Maria Pacheco,2025-02-16,2025,2,16,1441,United States,US-PA-101,Pennsylvania,Philadelphia,Backyard and surroundings (401 East Allens Lane),40.0659407,-75.1868676,"",,Unspecified,"","",,,,,,,S213944015,"",,,,"Making alarm calls, and then the Cooper's appeared",Mimus polyglottos,normoc,Species,27870,,.00,0,,,
630797144,Audio,Northern Mockingbird,Mimus polyglottos,"Pitangus sulphuratus -- Great Kiskadee; Columbina inca -- Inca Dove",Chris Lloyd,2025-02-16,2025,2,16,734,Mexico,MX-JAL-096,Jalisco,Teuchitlán,Vias Verde--Estanzuela,20.6700506,-103.8375378,"",,Unspecified,"","",,,,,,,S213809344,"",,,,,Mimus polyglottos,normoc,Species,27870,,4.00,1,,,
630761795,Audio,Northern Mockingbird,Mimus polyglottos,,Robert Langston,2025-02-15,2025,2,15,1632,United States,US-AR-007,Arkansas,Benton,501 E. Centerton Blvd.,36.3558524,-94.2795260,"",Call,Unspecified,"","",,,,,,,S213641493,"",,,"""Chack"" at sunset",,Mimus polyglottos,normoc,Species,27870,,4.00,1,"",,
630666084,Audio,Northern Mockingbird,Mimus polyglottos,,Robert Russo,2025-02-14,2025,2,14,748,United States,US-NC-027,North Carolina,Caldwell,Willow Oaks Neighborhood,35.8031329,-81.4229071,"",,Unspecified,"","",,,,,,,S213205631,"",,,,,Mimus polyglottos,normoc,Species,27870,,3.00,1,,,
630664363,Audio,Northern Mockingbird,Mimus polyglottos,,Martin Mau,2025-02-14,2025,2,14,744,United States,US-NY-067,New York,Onondaga,Yard,43.0774929,-76.1526958,"",,Unspecified,"","",,,,,,,S213192638,"",,,,,Mimus polyglottos,normoc,Species,27870,,4.50,2,,,
630598093,Audio,Northern Mockingbird,Mimus polyglottos,,Phillip Stosberg,2025-02-09,2025,2,9,926,United States,US-IL-031,Illinois,Cook,Oak Forest Heritage Preserve,41.5982428,-87.7263451,"",,Unspecified,"","",,,,,,,S212623300,"",,,,Continuing bird. Thanks to Keith for tip on location today. I heard and saw it mimicking the Blue Jay’s bell call.,Mimus polyglottos,normoc,Species,27870,,3.00,2,,,
630589585,Audio,Northern Mockingbird,Mimus polyglottos,,Luciano Siviter,2025-02-12,2025,2,12,846,Mexico,MX-GUA-033,Guanajuato,San Miguel de Allende,"Salitrillo, presa Allende",20.8565190,-100.8204170,"",,Unspecified,"","",,,,,,,S212999174,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
630588191,Audio,Northern Mockingbird,Mimus polyglottos,,Becky Turley,2025-02-09,2025,2,9,1350,United States,US-CA-037,California,Los Angeles,West San Gabriel River Parkway Nature Trail,33.8374021,-118.0950344,"",,Unspecified,"","",,,,,,,S212832834,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
630583182,Audio,Northern Mockingbird,Mimus polyglottos,Cardinalis cardinalis -- Northern Cardinal,Texas Bird Family,2025-02-06,2025,2,6,1744,United States,US-TX-201,Texas,Harris,Katy Prairie--Paul Rushing/Chain of Lakes Park,29.9001122,-95.8138275,Adult – 1,Call,Not Used,"","",,,Samsung Galaxy A13,None,BirdNET App,,S212243478,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,"",,
630583146,Audio,Northern Mockingbird,Mimus polyglottos,,Texas Bird Family,2025-02-06,2025,2,6,715,United States,US-TX-201,Texas,Harris,Villages Of Bear Creek,29.8499622,-95.7192920,"",,Unspecified,"","",,,,,,,S212172464,"",,,,Singing and mimicking each other,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
