ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
614736909,Audio,Northern Cardinal,Cardinalis cardinalis,,John M Campbell,2024-02-12,2024,2,12,821,United States,US-PA-049,Pennsylvania,Erie,Mercyhurst University,42.1022027,-80.0522983,"",,Unspecified,"","",,,,,,,S161310673,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614723603,Audio,Northern Cardinal,Cardinalis cardinalis,,Lance Tanino,2024-02-11,2024,2,11,958,United States,US-HI-001,Hawaii,Hawaii,"HI: ""House Finch"" Sign (19.833, -155.596)",19.8333916,-155.5956557,"",,Unspecified,"","",,,,,,,S161283253,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,,,
614722846,Audio,Northern Cardinal,Cardinalis cardinalis,,Ethan Kang,2024-02-11,2024,2,11,724,United States,US-PA-045,Pennsylvania,Delaware,Greycar Rion Memorial Refuge (my yard) [GRMR-BY],39.8488116,-75.5180149,"",Call,Unspecified,"","",,,Samsung Galaxy Note 20,,"Red Solo Cup Parabola, Cardboard Box Amplifier",,S161286202,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,"",,
614721194,Audio,Northern Cardinal,Cardinalis cardinalis,,Jessica Driver,2024-02-11,2024,2,11,1136,United States,US-VA-143,Virginia,Pittsylvania,White Oak Mountain WMA,36.7912138,-79.3286544,"",,Unspecified,"","",,,,,,,S161237608,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,2,,,
614720633,Audio,Northern Cardinal,Cardinalis cardinalis,,John Bates,2024-02-10,2024,2,10,1330,United States,US-IL-031,Illinois,Cook,Park No. 538,42.0066597,-87.7099226,"",,Unspecified,"","",,,,,,,S161144224,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,,,
614718876,Audio,Northern Cardinal,Cardinalis cardinalis,,Lance Tanino,2024-02-11,2024,2,11,648,United States,US-HI-001,Hawaii,Hawaii,"HI: Ouli Gulch (2161' el.) / Lanikepu Valley / Kamuela View Estates",20.0266318,-155.7182075,"",,Unspecified,"","",,,,,,,S161278363,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,1.00,1,,,
614718719,Audio,Northern Cardinal,Cardinalis cardinalis,,Lance Tanino,2024-02-11,2024,2,11,648,United States,US-HI-001,Hawaii,Hawaii,"HI: Ouli Gulch (2161' el.) / Lanikepu Valley / Kamuela View Estates",20.0266318,-155.7182075,"",,Unspecified,"","",,,,,,,S161278363,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614718171,Audio,Northern Cardinal,Cardinalis cardinalis,"Passer domesticus -- House Sparrow; Melospiza melodia -- Song Sparrow",Luis Mendes,2024-02-11,2024,2,11,1106,United States,US-RI-001,Rhode Island,Bristol,"Barrington, Beach Road pond",41.7226810,-71.3067949,"",Song,Not Used,"","",,,Canon PowerShot S3 IS camera,,,,S161281599,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,"",,
614717087,Audio,Northern Cardinal,Cardinalis cardinalis,,Lance Tanino,2024-02-11,2024,2,11,637,United States,US-HI-001,Hawaii,Hawaii,"HI: Ouli Gulch (2161' el.) / Lanikepu Valley / Kamuela View Estates",20.0266318,-155.7182075,"",,Unspecified,"","",,,,,,,S161278350,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614716726,Audio,Northern Cardinal,Cardinalis cardinalis,,Lance Tanino,2024-02-11,2024,2,11,637,United States,US-HI-001,Hawaii,Hawaii,"HI: Ouli Gulch (2161' el.) / Lanikepu Valley / Kamuela View Estates",20.0266318,-155.7182075,"",,Unspecified,"","",,,,,,,S161278350,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614716263,Audio,Northern Cardinal,Cardinalis cardinalis,,Lance Tanino,2024-02-11,2024,2,11,629,United States,US-HI-001,Hawaii,Hawaii,"HI: Ouli Gulch (2161' el.) / Lanikepu Valley / Kamuela View Estates",20.0266318,-155.7182075,"",,Unspecified,"","",,,,,,,S161278341,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614715972,Audio,Northern Cardinal,Cardinalis cardinalis,,Lance Tanino,2024-02-11,2024,2,11,629,United States,US-HI-001,Hawaii,Hawaii,"HI: Ouli Gulch (2161' el.) / Lanikepu Valley / Kamuela View Estates",20.0266318,-155.7182075,"",,Unspecified,"","",,,,,,,S161278341,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614707406,Audio,Northern Cardinal,Cardinalis cardinalis,,Julie Hengenius,2024-02-11,2024,2,11,841,United States,US-NY-029,New York,Erie,Reinstein Woods Nature Preserve,42.8874107,-78.7166119,"",,Unspecified,"","",,,,,,,S161252931,"",,,"Northern Cardinal, Canada Geese, & Chickadees",,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614695790,Audio,Northern Cardinal,Cardinalis cardinalis,"Setophaga coronata coronata -- Yellow-rumped Warbler (Myrtle); Junco hyemalis hyemalis/carolinensis -- Dark-eyed Junco (Slate-colored); Corvus brachyrhynchos -- American Crow",Carole Swann,2024-02-11,2024,2,11,930,United States,US-TN-149,Tennessee,Rutherford,J. Percy Priest Lake--Fate Sanders Marina,36.0426681,-86.4927821,Adult Male – 1,Song,Not Used,"","",,,iPhone Xr,Built-in microphone,,,S161221801,"",,,Male Northern Cardinal song with others.,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,"",,
614692146,Audio,Northern Cardinal,Cardinalis cardinalis,"Junco hyemalis hyemalis/carolinensis -- Dark-eyed Junco (Slate-colored); Spizelloides arborea -- American Tree Sparrow",Amy Swarr,2024-02-11,2024,2,11,649,United States,US-VT-027,Vermont,Windsor,"Weston Heights/Kennedy Drive Neighborhood, Windsor, Vermont, US (43.443, -72.399)",43.4427537,-72.3992180,Adult Female – 1,Song,Unspecified,"","",,,Samsung S22,,,,S161195167,"",,,This female sang twice in our mockorange before moving elsewhere. A male was singing earlier a few yards away.,"Female in our shrubs then sang twice in the mockorange then flew away. Male was singing a few doors down at neighbor's while female was in our yard.",Cardinalis cardinalis,norcar,Species,34224,,3.00,1,"",,
614683789,Audio,Northern Cardinal,Cardinalis cardinalis,,Gary Leavens,2024-02-11,2024,2,11,708,United States,US-FL-117,Florida,Seminole,Home,28.6359844,-81.1657493,"Adult Female – 1; Adult Male – 2","Call; Song",Unspecified,"","",,,Merlin on iPhone 13,,,,S161195215,"",,,,Singing,Cardinalis cardinalis,norcar,Species,34224,,5.00,2,"",,
614683520,Audio,Northern Cardinal,Cardinalis cardinalis,"Sturnus vulgaris -- European Starling; Passer domesticus -- House Sparrow",Luis Mendes,2024-02-10,2024,2,10,1037,United States,US-RI-001,Rhode Island,Bristol,"Bristol, Wilson Street",41.6755517,-71.2707422,"","",Not Used,"","",,,Canon PowerShot S3 IS camera,,,,S161195307,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,2.00,1,"",,
614674147,Audio,Northern Cardinal,Cardinalis cardinalis,,Ethan Kang,2024-02-10,2024,2,10,819,United States,US-PA-045,Pennsylvania,Delaware,Greycar Rion Memorial Refuge (my yard) [GRMR-BY],39.8488116,-75.5180149,"",Song,Unspecified,"","",,,Samsung Galaxy Note 20,,,,S161176069,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,"",,
614674146,Audio,Northern Cardinal,Cardinalis cardinalis,,Ethan Kang,2024-02-10,2024,2,10,819,United States,US-PA-045,Pennsylvania,Delaware,Greycar Rion Memorial Refuge (my yard) [GRMR-BY],39.8488116,-75.5180149,"",Call,Unspecified,"","",,,Samsung Galaxy Note 20,,,,S161176069,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.50,2,"",,
614671440,Audio,Northern Cardinal,Cardinalis cardinalis,,Bob Nieman,2024-02-10,2024,2,10,722,United States,US-NM-015,New Mexico,Eddy,Carlsbad Caverns NP--Rattlesnake Springs,32.1109359,-104.4660668,Adult Male – 1,"Call; Song",Not Used,"","",,,Sound Devices MixPre-3 II,Wildtronics Professional Mono Parabolic Microphone,"Wildtronics 22"" Feather-light Parabola",,S161123015,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,"",,
614671012,Audio,Northern Cardinal,Cardinalis cardinalis,,Allan Williams,2024-01-26,2024,1,26,929,United States,US-AL-081,Alabama,Lee,Wood Duck Heritage Preserve,32.6555266,-85.4371884,"",,Unspecified,"","",,,,,,,S159851678,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,2.00,1,,,
614665465,Audio,Northern Cardinal,Cardinalis cardinalis,,Estela Quintero-Weldon,2024-02-10,2024,2,10,1032,Canada,CA-ON-MI,Ontario,Middlesex,"Ten Mile farm Mc - 43.09545, -81.31068",43.0954490,-81.3106820,"",,Unspecified,"","",,,,,,,S161103145,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,,,
614663070,Audio,Northern Cardinal,Cardinalis cardinalis,,Bird Net Pi Lex,2024-02-10,2024,2,10,630,United States,US-MA-017,Massachusetts,Middlesex,Private Property,42.4362416,-71.2265704,"",,Unspecified,"","",,,,,,,S161162308,"",,,,4 detections,Cardinalis cardinalis,norcar,Species,34224,,4.50,2,,,
614663068,Audio,Northern Cardinal,Cardinalis cardinalis,,Bird Net Pi Lex,2024-02-10,2024,2,10,630,United States,US-MA-017,Massachusetts,Middlesex,Private Property,42.4362416,-71.2265704,"",,Unspecified,"","",,,,,,,S161162308,"",,,,4 detections,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614663063,Audio,Northern Cardinal,Cardinalis cardinalis,,Bird Net Pi Lex,2024-02-10,2024,2,10,630,United States,US-MA-017,Massachusetts,Middlesex,Private Property,42.4362416,-71.2265704,"",,Unspecified,"","",,,,,,,S161162308,"",,,,4 detections,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614649494,Audio,Northern Cardinal,Cardinalis cardinalis,,Lance Tanino,2024-02-10,2024,2,10,908,United States,US-HI-001,Hawaii,Hawaii,"HI: Ouli Gulch (2161' el.) / Lanikepu Valley / Kamuela View Estates",20.0266318,-155.7182075,"",,Unspecified,"","",,,,,,,S161131629,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614649412,Audio,Northern Cardinal,Cardinalis cardinalis,,Lance Tanino,2024-02-10,2024,2,10,908,United States,US-HI-001,Hawaii,Hawaii,"HI: Ouli Gulch (2161' el.) / Lanikepu Valley / Kamuela View Estates",20.0266318,-155.7182075,"",,Unspecified,"","",,,,,,,S161131629,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614649232,Audio,Northern Cardinal,Cardinalis cardinalis,,Lance Tanino,2024-02-10,2024,2,10,908,United States,US-HI-001,Hawaii,Hawaii,"HI: Ouli Gulch (2161' el.) / Lanikepu Valley / Kamuela View Estates",20.0266318,-155.7182075,"",,Unspecified,"","",,,,,,,S161131629,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614648129,Audio,Northern Cardinal,Cardinalis cardinalis,"Zenaida asiatica -- White-winged Dove; Zenaida macroura -- Mourning Dove; Melanerpes uropygialis -- Gila Woodpecker; Melospiza lincolnii -- Lincoln's Sparrow",Scott Olmstead,2022-02-27,2022,2,27,633,United States,US-AZ-003,Arizona,Cochise,Dreamcatcher Inn at Chiricahua,31.8873660,-109.4904080,Adult Male – 1,Song,Not Used,"","",,,Zoom H5,Sennheiser ME-67,,,S103828113,"",,,Time of recoding: 07:50.,,Cardinalis cardinalis,norcar,Species,34224,,4.00,2,"",,
614645262,Audio,Northern Cardinal,Cardinalis cardinalis,,TJ Hathcock,2024-02-10,2024,2,10,730,United States,US-OK-109,Oklahoma,Oklahoma,Martin Park Nature Center,35.6072167,-97.6092553,"",,Unspecified,"","",,,Zoom H4N Pro,Rode NTG5,,,S161115272,"",,,Male singing from perch about 20 feet from the ground. A lot of traffic noise in the background.,,Cardinalis cardinalis,norcar,Species,34224,,2.00,1,,,
614643400,Audio,Northern Cardinal (Common),Cardinalis cardinalis [cardinalis Group],,Nathan Pieplow,2017-12-20,2017,12,20,1443,Mexico,MX-YUC-061,Yucatán,Río Lagartos,Salinas Las Coloradas,21.6003150,-87.9898024,"",,Unspecified,"","",,,,,,,S41518448,"",,,,,Cardinalis cardinalis,norcar1,Group,34225,,3.00,1,,,
614642919,Audio,Northern Cardinal,Cardinalis cardinalis,,Lance Tanino,2024-02-10,2024,2,10,624,United States,US-HI-001,Hawaii,Hawaii,"HI: Ouli Gulch (2161' el.) / Lanikepu Valley / Kamuela View Estates",20.0266318,-155.7182075,"",,Unspecified,"","",,,,,,,S161110904,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614642846,Audio,Northern Cardinal,Cardinalis cardinalis,,Lance Tanino,2024-02-10,2024,2,10,624,United States,US-HI-001,Hawaii,Hawaii,"HI: Ouli Gulch (2161' el.) / Lanikepu Valley / Kamuela View Estates",20.0266318,-155.7182075,"",,Unspecified,"","",,,,,,,S161110904,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614642717,Audio,Northern Cardinal,Cardinalis cardinalis,,Lance Tanino,2024-02-10,2024,2,10,624,United States,US-HI-001,Hawaii,Hawaii,"HI: Ouli Gulch (2161' el.) / Lanikepu Valley / Kamuela View Estates",20.0266318,-155.7182075,"",,Unspecified,"","",,,,,,,S161110904,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614642563,Audio,Northern Cardinal,Cardinalis cardinalis,,Lance Tanino,2024-02-10,2024,2,10,624,United States,US-HI-001,Hawaii,Hawaii,"HI: Ouli Gulch (2161' el.) / Lanikepu Valley / Kamuela View Estates",20.0266318,-155.7182075,"",,Unspecified,"","",,,,,,,S161110904,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614642537,Audio,Northern Cardinal,Cardinalis cardinalis,Poecile atricapillus -- Black-capped Chickadee,Nancy Lance,2024-02-10,2024,2,10,822,Canada,CA-ON-SC,Ontario,Simcoe,Wasaga Beach: Marl Lake conservation area,44.5058040,-79.9777270,"",Call,Unspecified,"","",,,autens digital voice recorder,,,,S161110610,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,"",,
614641326,Audio,Northern Cardinal,Cardinalis cardinalis,"Mareca strepera -- Gadwall; Thryothorus ludovicianus -- Carolina Wren; Leiothlypis celata -- Orange-crowned Warbler",Blaine Carnes,2024-02-07,2024,2,7,648,United States,US-TX-257,Texas,Kaufman,John Bunker Sands Wetlands Ctr,32.6137185,-96.5008752,Adult – 3,"Call; Song",Not Used,"","",,,Tascam DR-100MKIII,Rode NTG2,,,S160871866,"",,,Songs and calls from 3 individuals during dawn chorus.,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,"",,
614640345,Audio,Northern Cardinal,Cardinalis cardinalis,"Toxostoma rufum -- Brown Thrasher; Thryothorus ludovicianus -- Carolina Wren; Mareca strepera -- Gadwall; Pipilo maculatus -- Spotted Towhee",Blaine Carnes,2024-02-06,2024,2,6,650,United States,US-TX-257,Texas,Kaufman,John Bunker Sands Wetlands Ctr,32.6137185,-96.5008752,Adult – 4,"",Not Used,"","",,,Tascam DR-100MKIII,Rode NTG2,,,S160806600,"",,,Counter-singing and calls from multiple birds during dawn chorus.,,Cardinalis cardinalis,norcar,Species,34224,,3.00,2,"",,
614640358,Audio,Northern Cardinal,Cardinalis cardinalis,"Thryothorus ludovicianus -- Carolina Wren; Passerella iliaca iliaca/zaboria -- Fox Sparrow (Red)",Blaine Carnes,2024-02-06,2024,2,6,650,United States,US-TX-257,Texas,Kaufman,John Bunker Sands Wetlands Ctr,32.6137185,-96.5008752,Adult – 3,"Call; Song",Not Used,"","",,,Tascam DR-100MKIII,Rode NTG2,,,S160806600,"",,,Counter-singing and calls from multiple birds during dawn chorus.,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,"",,
614639190,Audio,Northern Cardinal,Cardinalis cardinalis,"Corvus brachyrhynchos -- American Crow; Sitta carolinensis -- White-breasted Nuthatch; Cyanocitta cristata -- Blue Jay",Peter Blancher,2024-02-10,2024,2,10,724,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"Adult Female – 1; Adult Male – 2",Song,Not Used,"","",,,,,,,S161099281,"",,,,"very vocal and visible this morning, accurate count",Cardinalis cardinalis,norcar,Species,34224,,4.00,1,"",,
614637678,Audio,Northern Cardinal,Cardinalis cardinalis,Turdus migratorius -- American Robin,Hazem Alkhan,2024-02-08,2024,2,8,722,United States,US-IL-031,Illinois,Cook,UI Health/UIC West Campus,41.8706722,-87.6710088,"",,Unspecified,"","",,,,,,,S161091596,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614630862,Audio,Northern Cardinal,Cardinalis cardinalis,,Lance Tanino,2024-02-07,2024,2,7,1313,United States,US-HI-001,Hawaii,Hawaii,HI: HFNWR - Barn area,19.7895380,-155.3309713,"",,Unspecified,"","",,,,,,,S160911484,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614630844,Audio,Northern Cardinal,Cardinalis cardinalis,,Lance Tanino,2024-02-07,2024,2,7,1313,United States,US-HI-001,Hawaii,Hawaii,HI: HFNWR - Barn area,19.7895380,-155.3309713,"",,Unspecified,"","",,,,,,,S160911484,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614624665,Audio,Northern Cardinal,Cardinalis cardinalis,,Sandeep Biswas,2024-02-09,2024,2,9,1621,United States,US-IL-043,Illinois,DuPage,Danada Forest Preserve--West,41.8243000,-88.1167000,Adult Male – 1,,Unspecified,"","",,,,,,,S161054373,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,4.50,2,,,
614624615,Audio,Northern Cardinal,Cardinalis cardinalis,Branta canadensis -- Canada Goose,Sandeep Biswas,2024-02-09,2024,2,9,1621,United States,US-IL-043,Illinois,DuPage,Danada Forest Preserve--West,41.8243000,-88.1167000,"",,Unspecified,"","",,,,,,,S161054373,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.50,2,,,
614622096,Audio,Northern Cardinal,Cardinalis cardinalis,,Bird Net Pi Lex,2024-02-08,2024,2,8,630,United States,US-MA-017,Massachusetts,Middlesex,Private Property,42.4362416,-71.2265704,"",,Unspecified,"","",,,,,,,S161025007,"",,,,10 detections,Cardinalis cardinalis,norcar,Species,34224,,4.00,1,,,
614622095,Audio,Northern Cardinal,Cardinalis cardinalis,,Bird Net Pi Lex,2024-02-08,2024,2,8,630,United States,US-MA-017,Massachusetts,Middlesex,Private Property,42.4362416,-71.2265704,"",,Unspecified,"","",,,,,,,S161025007,"",,,,10 detections,Cardinalis cardinalis,norcar,Species,34224,,5.00,1,,,
614622093,Audio,Northern Cardinal,Cardinalis cardinalis,,Bird Net Pi Lex,2024-02-08,2024,2,8,630,United States,US-MA-017,Massachusetts,Middlesex,Private Property,42.4362416,-71.2265704,"",,Unspecified,"","",,,,,,,S161025007,"",,,,10 detections,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614622084,Audio,Northern Cardinal,Cardinalis cardinalis,,Bird Net Pi Lex,2024-02-08,2024,2,8,630,United States,US-MA-017,Massachusetts,Middlesex,Private Property,42.4362416,-71.2265704,"",,Unspecified,"","",,,,,,,S161025007,"",,,,10 detections,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614621528,Audio,Northern Cardinal,Cardinalis cardinalis,,Bird Net Pi Lex,2024-02-07,2024,2,7,630,United States,US-MA-017,Massachusetts,Middlesex,Private Property,42.4362416,-71.2265704,"",,Unspecified,"","",,,,,,,S161025525,"",,,,4 detections,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614620837,Audio,Northern Cardinal,Cardinalis cardinalis,,Bird Net Pi Lex,2024-02-09,2024,2,9,630,United States,US-MA-017,Massachusetts,Middlesex,Private Property,42.4362416,-71.2265704,"",,Unspecified,"","",,,,,,,S161060008,"",,,,3 detections,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614620835,Audio,Northern Cardinal,Cardinalis cardinalis,,Bird Net Pi Lex,2024-02-09,2024,2,9,630,United States,US-MA-017,Massachusetts,Middlesex,Private Property,42.4362416,-71.2265704,"",,Unspecified,"","",,,,,,,S161060008,"",,,,3 detections,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614620832,Audio,Northern Cardinal,Cardinalis cardinalis,,Bird Net Pi Lex,2024-02-09,2024,2,9,630,United States,US-MA-017,Massachusetts,Middlesex,Private Property,42.4362416,-71.2265704,"",,Unspecified,"","",,,,,,,S161060008,"",,,,3 detections,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614609476,Audio,Northern Cardinal,Cardinalis cardinalis,,Silas Wareham,2024-02-08,2024,2,8,749,United States,US-NY-039,New York,Greene,Platte Clove Road,42.1354947,-74.0921315,"",,Unspecified,"","",,,,,,,S160920902,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,4.00,1,,,
614596704,Audio,Northern Cardinal,Cardinalis cardinalis,,Greg Page,2024-02-06,2024,2,6,717,United States,US-TX-289,Texas,Leon,Leon Co- Home (Private),31.2831538,-96.0226268,"",,Unspecified,"","",,,,,,,S160818488,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614586131,Audio,Northern Cardinal,Cardinalis cardinalis,"Cyanocitta cristata -- Blue Jay; Troglodytes hiemalis -- Winter Wren; Catharus guttatus -- Hermit Thrush",Scott Schwenk,2023-12-11,2023,12,11,951,United States,US-MD-011,Maryland,Caroline,Adkins Arboretum,38.9530264,-75.9341955,"",Call,Unspecified,"","",,,,,,,S156140745,"",,,Various species calling,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,"",,
614572139,Audio,Northern Cardinal,Cardinalis cardinalis,,Lehman Ellis,2024-02-08,2024,2,8,1025,United States,US-LA-071,Louisiana,Orleans,Audubon Louisiana Nature Center,30.0321800,-89.9656000,"",,Unspecified,"","",,,,,,,S160942418,"",,,,"2 male1 basic plumage, recording and pic of one male",Cardinalis cardinalis,norcar,Species,34224,,4.50,2,,,
614568058,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Smith,2024-02-08,2024,2,8,830,United States,US-TX-201,Texas,Harris,""" Oceania Ct",29.7603277,-95.7094413,"",,Unspecified,"","",,,"Tascam DR-05X, 1536k bps",Wildtronics Micro PIP,11 inch parabolic reflector,,S160948838,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,4.50,2,,,
614568053,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Smith,2024-02-08,2024,2,8,830,United States,US-TX-201,Texas,Harris,""" Oceania Ct",29.7603277,-95.7094413,"",,Unspecified,"","",,,"Tascam DR-05X, 1536k bps",Wildtronics Micro PIP,11 inch parabolic reflector,,S160948838,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,5.00,1,,,
614568052,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Smith,2024-02-08,2024,2,8,830,United States,US-TX-201,Texas,Harris,""" Oceania Ct",29.7603277,-95.7094413,"",,Unspecified,"","",,,"Tascam DR-05X, 1536k bps",Wildtronics Micro PIP,11 inch parabolic reflector,,S160948838,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,,,
614568051,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Smith,2024-02-08,2024,2,8,830,United States,US-TX-201,Texas,Harris,""" Oceania Ct",29.7603277,-95.7094413,"",,Unspecified,"","",,,"Tascam DR-05X, 1536k bps",Wildtronics Micro PIP,11 inch parabolic reflector,,S160948838,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614568048,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Smith,2024-02-08,2024,2,8,830,United States,US-TX-201,Texas,Harris,""" Oceania Ct",29.7603277,-95.7094413,"",,Unspecified,"","",,,"Tascam DR-05X, 1536k bps",Wildtronics Micro PIP,11 inch parabolic reflector,,S160948838,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614564544,Audio,Northern Cardinal,Cardinalis cardinalis,Spinus pinus -- Pine Siskin,James Teitgen,2024-02-08,2024,2,8,902,United States,US-MA-027,Massachusetts,Worcester,Winimusset Meadows WMA ,42.3395773,-72.1417236,Adult Female – 1,Call,Not Used,"","",,,,,,,S160935208,"",,,,At least 8 flew by through one of the rows of trees in a matter of minutes!,Cardinalis cardinalis,norcar,Species,34224,,4.00,1,"",,
614562997,Audio,Northern Cardinal,Cardinalis cardinalis,,Steve Thorpe,2024-02-08,2024,2,8,855,Canada,CA-ON-PT,Ontario,Perth,Stratford--Fairfield Dr. Storm Pond,43.3852336,-80.9598077,"",,Unspecified,"","",,,,,,,S160933985,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
614549048,Audio,Northern Cardinal,Cardinalis cardinalis,"Sitta carolinensis -- White-breasted Nuthatch; Passerina cyanea -- Indigo Bunting; Turdus migratorius -- American Robin; Melospiza melodia -- Song Sparrow",Aric Gjervold,2023-07-31,2023,7,31,1909,United States,US-ND-017,North Dakota,Cass,Fargo--Forest River Park,46.7667789,-96.7810014,Adult Male – 1,Song,Not Used,"","",,,,,,,S146183746,"",,,,"Heard at least one individual singing from woods along river a little ways to the west, past parking lot (heard from kayak launch area). Later, heard high-treble chip calls from vegetation in central section, which continued just a little ways ahead of me as I gradually made my way along a footpath along small clearings and then into woods, finally getting a few glimpses of an adult male individual. (I was surprised something so red could remain hidden so well in the green foliage, while constantly making chip calls!) Then heard two more individuals making chip calls, in woods in east central section, north and a bit west of low meadow area.  ... (Posted audio recording of one individual singing loudly, [including INBU wavering chattering calls; WBNU nasal calls; New World Warbler species; AMRO calls; and SOSP song].)",Cardinalis cardinalis,norcar,Species,34224,,2.00,1,"",,
614534034,Audio,Northern Cardinal,Cardinalis cardinalis,Catharus guttatus -- Hermit Thrush,Ken Clark,2024-02-07,2024,2,7,810,United States,US-MD-003,Maryland,Anne Arundel,Waterbury Park,39.0577790,-76.6127763,Adult Male – 1,Call,Not Used,"","",,,,,,,S160851397,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,"",,
614530948,Audio,Northern Cardinal,Cardinalis cardinalis,Dumetella carolinensis -- Gray Catbird,Tom Marvel,2024-02-07,2024,2,7,646,United States,US-FL-021,Florida,Collier,Audubon Corkscrew Swamp Sanctuary,26.3754420,-81.6040206,"",Song,Not Used,"","",,,Sound Device MIx Pre 3,Wildtronics Pro Mono,"22"" parabola",,S160871936,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,"",,
614527758,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Smith,2024-02-07,2024,2,7,810,United States,US-TX-201,Texas,Harris,""" Oceania Ct",29.7603277,-95.7094413,"",,Unspecified,"","",,,"Tascam DR-05X, 1536k bps",Wildtronics Micro PIP,11 inch parabolic reflector,,S160874589,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,,,
